ORDERID,LINENUMBER,SUBLINENUMBER,EVENTTYPEID,COLUMN_NAME,VALUE_FILE1,VALUE_FILE2
BB-402748745A-402748746A-17291351,20240702,3097103113,BroadBand Closed,GENERICATTRIBUTE25,11433651.0,9046592.0
BB-402872760A-402872761A-3116265,20240703,3097267065,BroadBand Closed,PRODUCTID,3115585,3116265
BB-402872760A-402872761A-3116265,20240703,3097267065,BroadBand Closed,PONUMBER,13811241065,457424.0
BB-402872760A-402872761A-3116265,20240703,3097267065,BroadBand Closed,BILLTOADDRESS3,20240730174815.0,20240730000000
BB-402872760A-402872761A-3116265,20240703,3097267065,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-402872760A-402872761A-3116265,20240703,3097267065,BroadBand Closed,GENERICATTRIBUTE20,Product ID updated based on the Bundle Order,
BB-402872760A-402872761A-3116265,20240703,3097267065,BroadBand Closed,GENERICATTRIBUTE25,17291341.0,17291351.0
BB-407592972A-407592973A-50031632,20240730,3098299690,BroadBand Closed,PONUMBER,13800023725,458370.0
BB-407592972A-407592973A-50031632,20240730,3098299690,BroadBand Closed,BILLTOADDRESS3,20240730113055.0,20240730000000
BB-407592972A-407592973A-50031632,20240730,3098299690,BroadBand Closed,COMMENTS,Ceased Txn - BB-403457202A-403457205A-50031632-20240706-3098299690,Cessation Txn
BB-407592972A-407592973A-50031632,20240730,3098299690,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-407592023A-407592024A-3281576,20240730,3097316479,BroadBand Closed,PONUMBER,13768776950,457394.0
BB-407592023A-407592024A-3281576,20240730,3097316479,BroadBand Closed,BILLTOADDRESS3,20240730113032.0,20240730000000
BB-407592023A-407592024A-3281576,20240730,3097316479,BroadBand Closed,COMMENTS,Ceased Txn - BB-402893704A-402893707A-3281576-20240703-3097316479,Cessation Txn
BB-407592023A-407592024A-3281576,20240730,3097316479,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-407592023A-407592024A-4436345,20240730,3097316481,BroadBand Closed,PONUMBER,13768776950,457394.0
BB-407592023A-407592024A-4436345,20240730,3097316481,BroadBand Closed,BILLTOADDRESS3,20240730113032.0,20240730000000
BB-407592023A-407592024A-4436345,20240730,3097316481,BroadBand Closed,COMMENTS,Ceased Txn - BB-402893704A-402893707A-4436345-20240703-3097316481,Cessation Txn
BB-407592023A-407592024A-4436345,20240730,3097316481,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-407592023A-407592024A-3622025,20240730,3097316480,BroadBand Closed,PONUMBER,13768776950,457394.0
BB-407592023A-407592024A-3622025,20240730,3097316480,BroadBand Closed,BILLTOADDRESS3,20240730113032.0,20240730000000
BB-407592023A-407592024A-3622025,20240730,3097316480,BroadBand Closed,COMMENTS,Ceased Txn - BB-402893704A-402893707A-3622025-20240703-3097316480,Cessation Txn
BB-407592023A-407592024A-3622025,20240730,3097316480,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-404613312A-404613316A-4436345,20240713,3100199462,BroadBand Closed,PONUMBER,13811285880,461899.0
BB-404613312A-404613316A-4436345,20240713,3100199462,BroadBand Closed,BILLTOADDRESS3,20240730234532.0,20240730000000
BB-404613312A-404613316A-4436345,20240713,3100199462,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405413635A-405413638A-2837956,20240718,3101491497,BroadBand Closed,PONUMBER,13811288530,462173.0
BB-405413635A-405413638A-2837956,20240718,3101491497,BroadBand Closed,BILLTOADDRESS3,20240730190018.0,20240730000000
BB-405413635A-405413638A-2837956,20240718,3101491497,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405772088A-405772090A-17291351,20240720,2830125019,BroadBand Closed,PONUMBER,13811300851,463390.0
BB-405772088A-405772090A-17291351,20240720,2830125019,BroadBand Closed,BILLTOADDRESS3,20240730094627.0,20240730000000
BB-405772088A-405772090A-17291351,20240720,2830125019,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-407609629A-407609630A-18655531,20240730,2854940039,BroadBand Closed,PONUMBER,13811280633,461354.0
BB-407609629A-407609630A-18655531,20240730,2854940039,BroadBand Closed,BILLTOADDRESS3,20240730140938.0,20240730000000
BB-407609629A-407609630A-18655531,20240730,2854940039,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-404604007A-404604010A-15021551,20240713,3100175175,BroadBand Closed,PONUMBER,13811320172,465297.0
BB-404604007A-404604010A-15021551,20240713,3100175175,BroadBand Closed,BILLTOADDRESS3,20240730144558.0,20240730000000
BB-404604007A-404604010A-15021551,20240713,3100175175,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-404604007A-404604010A-71506956,20240713,3100175178,BroadBand Closed,PONUMBER,13811320172,465297.0
BB-404604007A-404604010A-71506956,20240713,3100175178,BroadBand Closed,BILLTOADDRESS3,20240730144558.0,20240730000000
BB-404604007A-404604010A-71506956,20240713,3100175178,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405919736A-405919739A-50031632,20240721,3102270835,BroadBand Closed,PONUMBER,13811307374,464036.0
BB-405919736A-405919739A-50031632,20240721,3102270835,BroadBand Closed,BILLTOADDRESS3,20240730184606.0,20240730000000
BB-405919736A-405919739A-50031632,20240721,3102270835,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405928968A-405928971A-15021551,20240721,3102301585,BroadBand Closed,PONUMBER,13811250721,458373.0
BB-405928968A-405928971A-15021551,20240721,3102301585,BroadBand Closed,BILLTOADDRESS3,20240730184559.0,20240730000000
BB-405928968A-405928971A-15021551,20240721,3102301585,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-404885256A-404885259A-3281576,20240715,3100498880,BroadBand Closed,PONUMBER,13811327651,466125.0
BB-404885256A-404885259A-3281576,20240715,3100498880,BroadBand Closed,BILLTOADDRESS3,20240730184559.0,20240730000000
BB-404885256A-404885259A-3281576,20240715,3100498880,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405190663A-405190666A-71964226,20240717,3101032620,BroadBand Closed,PONUMBER,13811272605,460521.0
BB-405190663A-405190666A-71964226,20240717,3101032620,BroadBand Closed,BILLTOADDRESS3,20240730010017.0,20240730000000
BB-405190663A-405190666A-71964226,20240717,3101032620,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406326072A-406326075A-71506956,20240723,3103021064,BroadBand Closed,PONUMBER,13811279966,461289.0
BB-406326072A-406326075A-71506956,20240723,3103021064,BroadBand Closed,BILLTOADDRESS3,20240730184609.0,20240730000000
BB-406326072A-406326075A-71506956,20240723,3103021064,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-404125716A-404125717A-50031632,20240711,3099364745,BroadBand Closed,PONUMBER,13811320665,465348.0
BB-404125716A-404125717A-50031632,20240711,3099364745,BroadBand Closed,BILLTOADDRESS3,20240730190613.0,20240730000000
BB-404125716A-404125717A-50031632,20240711,3099364745,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405462562A-405462564A-18707841,20240718,3101562771,BroadBand Closed,PONUMBER,13811322200,465508.0
BB-405462562A-405462564A-18707841,20240718,3101562771,BroadBand Closed,BILLTOADDRESS3,20240730174909.0,20240730000000
BB-405462562A-405462564A-18707841,20240718,3101562771,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-405073297A-405073301A-2554705,20240716,3100827348,BroadBand Closed,PONUMBER,13811229262,456303.0
BB-405073297A-405073301A-2554705,20240716,3100827348,BroadBand Closed,BILLTOADDRESS3,20240730174824.0,20240730000000
BB-405073297A-405073301A-2554705,20240716,3100827348,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-404108130A-404108133A-9046602,20240710,2847910699,BroadBand Closed,PONUMBER,13811249933,458294.0
BB-404108130A-404108133A-9046602,20240710,2847910699,BroadBand Closed,BILLTOADDRESS3,20240730174830.0,20240730000000
BB-404108130A-404108133A-9046602,20240710,2847910699,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-404267500A-404267501A-8640442,20240711,3099635412,BroadBand Closed,PONUMBER,13811253629,458670.0
BB-404267500A-404267501A-8640442,20240711,3099635412,BroadBand Closed,BILLTOADDRESS3,20240730115701.0,20240730000000
BB-404267500A-404267501A-8640442,20240711,3099635412,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-404262952A-404262954A-17291351,20240716,3099621259,BroadBand Closed,PRODUCTID,2553785,17291351
BB-404262952A-404262954A-17291351,20240716,3099621259,BroadBand Closed,PONUMBER,13811274468,460706.0
BB-404262952A-404262954A-17291351,20240716,3099621259,BroadBand Closed,BILLTOADDRESS3,20240730070819.0,20240730000000
BB-404262952A-404262954A-17291351,20240716,3099621259,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-404262952A-404262954A-17291351,20240716,3099621259,BroadBand Closed,GENERICATTRIBUTE20,Product ID updated based on the Bundle Order,
BB-404262952A-404262954A-17291351,20240716,3099621259,BroadBand Closed,GENERICATTRIBUTE25,2553725.0,9046602.0
BB-405905402A-405905405A-9046602,20240721,2497694421,BroadBand Closed,PONUMBER,13811297331,463054.0
BB-405905402A-405905405A-9046602,20240721,2497694421,BroadBand Closed,BILLTOADDRESS3,20240730162818.0,20240730000000
BB-405905402A-405905405A-9046602,20240721,2497694421,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-407412993A-407412995A-17291351,20240729,3104844499,BroadBand Closed,PONUMBER,13811274414,460699.0
BB-407412993A-407412995A-17291351,20240729,3104844499,BroadBand Closed,BILLTOADDRESS3,20240730023028.0,20240730000000
BB-407412993A-407412995A-17291351,20240729,3104844499,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-401642021A-401642022A-2573035,20240625,3095353809,BroadBand Closed,PONUMBER,13811291800,462483.0
BB-401642021A-401642022A-2573035,20240625,3095353809,BroadBand Closed,BILLTOADDRESS3,20240730224708.0,20240730000000
BB-401642021A-401642022A-2573035,20240625,3095353809,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-405670817A-405670820A-3077666,20240719,3101964693,BroadBand Closed,PONUMBER,13811320484,465329.0
BB-405670817A-405670820A-3077666,20240719,3101964693,BroadBand Closed,BILLTOADDRESS3,20240730224711.0,20240730000000
BB-405670817A-405670820A-3077666,20240719,3101964693,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-405672740A-405672743A-2572995,20240720,3102139296,BroadBand Closed,PONUMBER,13811270545,460329.0
BB-405672740A-405672743A-2572995,20240720,3102139296,BroadBand Closed,BILLTOADDRESS3,20240730184551.0,20240730000000
BB-405672740A-405672743A-2572995,20240720,3102139296,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406311180A-406311182A-71964226,20240723,3102984652,BroadBand Closed,PONUMBER,13811262613,459541.0
BB-406311180A-406311182A-71964226,20240723,3102984652,BroadBand Closed,BILLTOADDRESS3,20240730003027.0,20240730000000
BB-406311180A-406311182A-71964226,20240723,3102984652,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-403929693A-403929695A-3116265,20240709,3099019257,BroadBand Closed,PRODUCTID,3115585,3116265
BB-403929693A-403929695A-3116265,20240709,3099019257,BroadBand Closed,PONUMBER,13811317624,465055.0
BB-403929693A-403929695A-3116265,20240709,3099019257,BroadBand Closed,BILLTOADDRESS3,20240730174847.0,20240730000000
BB-403929693A-403929695A-3116265,20240709,3099019257,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-403929693A-403929695A-3116265,20240709,3099019257,BroadBand Closed,GENERICATTRIBUTE20,Product ID updated based on the Bundle Order,
BB-403929693A-403929695A-3116265,20240709,3099019257,BroadBand Closed,GENERICATTRIBUTE25,11433621.0,9046602.0
BB-404304987A-404304992A-9046602,20240711,2243647570,BroadBand Closed,PONUMBER,13811228766,456259.0
BB-404304987A-404304992A-9046602,20240711,2243647570,BroadBand Closed,BILLTOADDRESS3,20240730174905.0,20240730000000
BB-404304987A-404304992A-9046602,20240711,2243647570,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-404721161A-404721166A-9046602,20240714,2145319807,BroadBand Closed,PONUMBER,13811268811,460168.0
BB-404721161A-404721166A-9046602,20240714,2145319807,BroadBand Closed,BILLTOADDRESS3,20240730174825.0,20240730000000
BB-404721161A-404721166A-9046602,20240714,2145319807,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-404744676A-404744677A-50031632,20240714,3100347260,BroadBand Closed,PONUMBER,13811304589,463791.0
BB-404744676A-404744677A-50031632,20240714,3100347260,BroadBand Closed,BILLTOADDRESS3,20240730144548.0,20240730000000
BB-404744676A-404744677A-50031632,20240714,3100347260,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405454673A-405454678A-3116265,20240718,3101547698,BroadBand Closed,PRODUCTID,3115585,3116265
BB-405454673A-405454678A-3116265,20240718,3101547698,BroadBand Closed,PONUMBER,13811319426,465235.0
BB-405454673A-405454678A-3116265,20240718,3101547698,BroadBand Closed,BILLTOADDRESS3,20240730144600.0,20240730000000
BB-405454673A-405454678A-3116265,20240718,3101547698,BroadBand Closed,GENERICATTRIBUTE7,SNBB New subscription (Main),
BB-405454673A-405454678A-3116265,20240718,3101547698,BroadBand Closed,GENERICATTRIBUTE20,Product ID updated based on the Bundle Order,
BB-406091007A-406091012A-2554735,20240722,3102547674,BroadBand Closed,PONUMBER,13811228234,456200.0
BB-406091007A-406091012A-2554735,20240722,3102547674,BroadBand Closed,BILLTOADDRESS3,20240730174804.0,20240730000000
BB-406091007A-406091012A-2554735,20240722,3102547674,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406333443A-406333444A-2572995,20240723,2967432448,BroadBand Closed,PONUMBER,13811297385,463064.0
BB-406333443A-406333444A-2572995,20240723,2967432448,BroadBand Closed,BILLTOADDRESS3,20240730174853.0,20240730000000
BB-406333443A-406333444A-2572995,20240723,2967432448,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406482845A-406482850A-4436345,20240724,3103255651,BroadBand Closed,PONUMBER,13811309348,464225.0
BB-406482845A-406482850A-4436345,20240724,3103255651,BroadBand Closed,BILLTOADDRESS3,20240730190013.0,20240730000000
BB-406482845A-406482850A-4436345,20240724,3103255651,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-407632832A-407632833A-71773366,20240730,3096815816,BroadBand Closed,PONUMBER,13743778667,466067.0
BB-407632832A-407632833A-71773366,20240730,3096815816,BroadBand Closed,BILLTOADDRESS3,20240730165432.0,20240730000000
BB-407632832A-407632833A-71773366,20240730,3096815816,BroadBand Closed,COMMENTS,Ceased Txn - BB-402530477A-402530480A-71773366-20240701-3096815816,Cessation Txn
BB-407632832A-407632833A-71773366,20240730,3096815816,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-404304987A-404304992A-2554735,20240711,3099753903,BroadBand Closed,PONUMBER,13811228766,456259.0
BB-404304987A-404304992A-2554735,20240711,3099753903,BroadBand Closed,BILLTOADDRESS3,20240730174905.0,20240730000000
BB-404304987A-404304992A-2554735,20240711,3099753903,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-404872786A-404872787A-17291351,20240715,3100475586,BroadBand Closed,PRODUCTID,2553785,17291351
BB-404872786A-404872787A-17291351,20240715,3100475586,BroadBand Closed,PONUMBER,13811255647,458835.0
BB-404872786A-404872787A-17291351,20240715,3100475586,BroadBand Closed,BILLTOADDRESS3,20240730144609.0,20240730000000
BB-404872786A-404872787A-17291351,20240715,3100475586,BroadBand Closed,GENERICATTRIBUTE7,SNBB New subscription (Main),
BB-404872786A-404872787A-17291351,20240715,3100475586,BroadBand Closed,GENERICATTRIBUTE20,Product ID updated based on the Bundle Order,
BB-404885256A-404885259A-3077666,20240715,3100498897,BroadBand Closed,PONUMBER,13811327651,466125.0
BB-404885256A-404885259A-3077666,20240715,3100498897,BroadBand Closed,BILLTOADDRESS3,20240730184559.0,20240730000000
BB-404885256A-404885259A-3077666,20240715,3100498897,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-404923106A-404923109A-12738041,20240715,3100595971,BroadBand Closed,PONUMBER,13811323183,465622.0
BB-404923106A-404923109A-12738041,20240715,3100595971,BroadBand Closed,BILLTOADDRESS3,20240730224713.0,20240730000000
BB-404923106A-404923109A-12738041,20240715,3100595971,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-405437287A-405437288A-4436345,20240718,3101518164,BroadBand Closed,PONUMBER,13811259590,459236.0
BB-405437287A-405437288A-4436345,20240718,3101518164,BroadBand Closed,BILLTOADDRESS3,20240730234533.0,20240730000000
BB-405437287A-405437288A-4436345,20240718,3101518164,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405200340A-405200343A-4436345,20240717,3101057022,BroadBand Closed,PONUMBER,13811309305,464218.0
BB-405200340A-405200343A-4436345,20240717,3101057022,BroadBand Closed,BILLTOADDRESS3,20240730224708.0,20240730000000
BB-405200340A-405200343A-4436345,20240717,3101057022,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405220284A-405220287A-2554735,20240717,3101097604,BroadBand Closed,PONUMBER,13811253381,458641.0
BB-405220284A-405220287A-2554735,20240717,3101097604,BroadBand Closed,BILLTOADDRESS3,20240730234533.0,20240730000000
BB-405220284A-405220287A-2554735,20240717,3101097604,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-405779086A-405779087B-2573305,20240723,3102071115,BroadBand Closed,PONUMBER,13811264430,459721.0
BB-405779086A-405779087B-2573305,20240723,3102071115,BroadBand Closed,BILLTOADDRESS3,20240730134901.0,20240730000000
BB-405779086A-405779087B-2573305,20240723,3102071115,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-407647913A-407647916A-9046592,20240730,2620591531,BroadBand Closed,PONUMBER,13811283312,461621.0
BB-407647913A-407647916A-9046592,20240730,2620591531,BroadBand Closed,BILLTOADDRESS3,20240730234714.0,20240730000000
BB-407647913A-407647916A-9046592,20240730,2620591531,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-407647913A-407647916A-9210852,20240730,2620591537,BroadBand Closed,PONUMBER,13811283312,461621.0
BB-407647913A-407647916A-9210852,20240730,2620591537,BroadBand Closed,BILLTOADDRESS3,20240730234714.0,20240730000000
BB-407647913A-407647916A-9210852,20240730,2620591537,BroadBand Closed,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
BB-406270426A-406270428A-9046602,20240723,121835990,BroadBand Closed,PONUMBER,13811303136,463635.0
BB-406270426A-406270428A-9046602,20240723,121835990,BroadBand Closed,BILLTOADDRESS3,20240730084646.0,20240730000000
BB-406270426A-406270428A-9046602,20240723,121835990,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-405779086A-405779087B-71506776,20240723,3102071117,BroadBand Closed,PONUMBER,13811264430,459721.0
BB-405779086A-405779087B-71506776,20240723,3102071117,BroadBand Closed,BILLTOADDRESS3,20240730134901.0,20240730000000
BB-405779086A-405779087B-71506776,20240723,3102071117,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-405779086A-405779087B-12367231,20240723,3102071118,BroadBand Closed,PONUMBER,13811264430,459721.0
BB-405779086A-405779087B-12367231,20240723,3102071118,BroadBand Closed,BILLTOADDRESS3,20240730134901.0,20240730000000
BB-405779086A-405779087B-12367231,20240723,3102071118,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-405779086A-405779087B-12738041,20240723,3102071120,BroadBand Closed,PONUMBER,13811264430,459721.0
BB-405779086A-405779087B-12738041,20240723,3102071120,BroadBand Closed,BILLTOADDRESS3,20240730134901.0,20240730000000
BB-405779086A-405779087B-12738041,20240723,3102071120,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-405764378A-405764380A-4210125,20240720,3102034553,BroadBand Closed,PONUMBER,13811265672,459838.0
BB-405764378A-405764380A-4210125,20240720,3102034553,BroadBand Closed,BILLTOADDRESS3,20240730084649.0,20240730000000
BB-405764378A-405764380A-4210125,20240720,3102034553,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406297223A-406297225A-18707771,20240723,2848775548,BroadBand Closed,PONUMBER,13811303460,463675.0
BB-406297223A-406297225A-18707771,20240723,2848775548,BroadBand Closed,BILLTOADDRESS3,20240730134812.0,20240730000000
BB-406297223A-406297225A-18707771,20240723,2848775548,BroadBand Closed,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406345973A-406345976A-9046552,20240723,2432913874,BroadBand Closed,PONUMBER,13811316134,464906.0
BB-406345973A-406345976A-9046552,20240723,2432913874,BroadBand Closed,BILLTOADDRESS3,20240730171018.0,20240730000000
BB-406345973A-406345976A-9046552,20240723,2432913874,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-404895378A-404895379A-2572995,20240715,3100524403,BroadBand Closed,PONUMBER,13811235281,456864.0
BB-404895378A-404895379A-2572995,20240715,3100524403,BroadBand Closed,BILLTOADDRESS3,20240730174812.0,20240730000000
BB-404895378A-404895379A-2572995,20240715,3100524403,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-404127687A-404127689A-71506956,20240710,3099367121,BroadBand Closed,PONUMBER,13811239834,457286.0
BB-404127687A-404127689A-71506956,20240710,3099367121,BroadBand Closed,BILLTOADDRESS3,20240730224709.0,20240730000000
BB-404127687A-404127689A-71506956,20240710,3099367121,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-404127687A-404127689A-2554735,20240710,3099367990,BroadBand Closed,PONUMBER,13811239834,457286.0
BB-404127687A-404127689A-2554735,20240710,3099367990,BroadBand Closed,BILLTOADDRESS3,20240730224709.0,20240730000000
BB-404127687A-404127689A-2554735,20240710,3099367990,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-404885447A-404885449A-2277285,20240715,3100499162,BroadBand Closed,PONUMBER,13811303296,463648.0
BB-404885447A-404885449A-2277285,20240715,3100499162,BroadBand Closed,BILLTOADDRESS3,20240730150021.0,20240730000000
BB-404885447A-404885449A-2277285,20240715,3100499162,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-404895378A-404895379A-18707771,20240715,3100524408,BroadBand Closed,PONUMBER,13811235281,456864.0
BB-404895378A-404895379A-18707771,20240715,3100524408,BroadBand Closed,BILLTOADDRESS3,20240730174812.0,20240730000000
BB-404895378A-404895379A-18707771,20240715,3100524408,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-405419158A-405419159A-17291351,20240718,2840458037,BroadBand Closed,PONUMBER,13811304678,463803.0
BB-405419158A-405419159A-17291351,20240718,2840458037,BroadBand Closed,BILLTOADDRESS3,20240730224713.0,20240730000000
BB-405419158A-405419159A-17291351,20240718,2840458037,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-405419158A-405419159A-2572995,20240718,3101476849,BroadBand Closed,PONUMBER,13811304678,463803.0
BB-405419158A-405419159A-2572995,20240718,3101476849,BroadBand Closed,BILLTOADDRESS3,20240730224713.0,20240730000000
BB-405419158A-405419159A-2572995,20240718,3101476849,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-404922043A-404922045A-2572995,20240715,3100592351,BroadBand Closed,PONUMBER,13811298258,463150.0
BB-404922043A-404922045A-2572995,20240715,3100592351,BroadBand Closed,BILLTOADDRESS3,20240730224711.0,20240730000000
BB-404922043A-404922045A-2572995,20240715,3100592351,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-404922043A-404922045A-15021551,20240715,3100592356,BroadBand Closed,PONUMBER,13811298258,463150.0
BB-404922043A-404922045A-15021551,20240715,3100592356,BroadBand Closed,BILLTOADDRESS3,20240730224711.0,20240730000000
BB-404922043A-404922045A-15021551,20240715,3100592356,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-404127687A-404127689A-3116265,20240710,3099366169,BroadBand Closed,PRODUCTID,3115585,3116265
BB-404127687A-404127689A-3116265,20240710,3099366169,BroadBand Closed,PONUMBER,13811239834,457286.0
BB-404127687A-404127689A-3116265,20240710,3099366169,BroadBand Closed,BILLTOADDRESS3,20240730224709.0,20240730000000
BB-404127687A-404127689A-3116265,20240710,3099366169,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-404127687A-404127689A-3116265,20240710,3099366169,BroadBand Closed,GENERICATTRIBUTE20,Product ID updated based on the Bundle Order,
BB-404127687A-404127689A-3116265,20240710,3099366169,BroadBand Closed,GENERICATTRIBUTE25,11433621.0,9046602.0
BB-404921087A-404921089A-3116265,20240715,3100588840,BroadBand Closed,PRODUCTID,3115585,3116265
BB-404921087A-404921089A-3116265,20240715,3100588840,BroadBand Closed,PONUMBER,13811297350,463056.0
BB-404921087A-404921089A-3116265,20240715,3100588840,BroadBand Closed,BILLTOADDRESS3,20240730224710.0,20240730000000
BB-404921087A-404921089A-3116265,20240715,3100588840,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-404921087A-404921089A-3116265,20240715,3100588840,BroadBand Closed,GENERICATTRIBUTE20,Product ID updated based on the Bundle Order,
BB-404921087A-404921089A-3116265,20240715,3100588840,BroadBand Closed,GENERICATTRIBUTE25,11433621.0,9046602.0
BB-405419158A-405419159A-3116265,20240718,3101476172,BroadBand Closed,PRODUCTID,3115585,3116265
BB-405419158A-405419159A-3116265,20240718,3101476172,BroadBand Closed,PONUMBER,13811304678,463803.0
BB-405419158A-405419159A-3116265,20240718,3101476172,BroadBand Closed,BILLTOADDRESS3,20240730224713.0,20240730000000
BB-405419158A-405419159A-3116265,20240718,3101476172,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-405419158A-405419159A-3116265,20240718,3101476172,BroadBand Closed,GENERICATTRIBUTE20,Product ID updated based on the Bundle Order,
BB-405419158A-405419159A-3116265,20240718,3101476172,BroadBand Closed,GENERICATTRIBUTE25,17291341.0,
BB-404885447A-404885449A-17291351,20240715,2801782604,BroadBand Closed,PONUMBER,13811303296,463648.0
BB-404885447A-404885449A-17291351,20240715,2801782604,BroadBand Closed,BILLTOADDRESS3,20240730150021.0,20240730000000
BB-404885447A-404885449A-17291351,20240715,2801782604,BroadBand Closed,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-404885447A-404885449A-2646395,20240715,3100499163,BroadBand Closed,PONUMBER,13811303296,463648.0
BB-404885447A-404885449A-2646395,20240715,3100499163,BroadBand Closed,BILLTOADDRESS3,20240730150021.0,20240730000000
BB-404885447A-404885449A-2646395,20240715,3100499163,BroadBand Closed,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-404922043A-404922045A-14917621,20240715,2068222221,BroadBand Closed,PONUMBER,13811298258,463150.0
BB-404922043A-404922045A-14917621,20240715,2068222221,BroadBand Closed,BILLTOADDRESS3,20240730224711.0,20240730000000
