H|20240228 22:21:02|EPC_ProductList|   
RECORD_TYPE|PRODUCT_ID|PRODUCT_DESCRIPTION|SERVICE_TYPE|BUSINESS_PRODUCT_TYPE|PRODUCT_FAMILY|LIST_PRICE|SPEED|EFFECTIVE_DATE|EXPIRATION_DATE|PO_TYPE|FV_SVC_TECHNOLOGY|OFFER_TYPE
D|2175855|McAfee Security Triple Protect (4 Devices) (6 mths term)|MOB|VAS|ContMcAfeeMobSecTrip|9.25|null|20210401|21200101|||Regular
D|2175855|McAfee Security Triple Protect (4 Devices) (6 mths term)|MOB|null|ContMcAfeeMobSecTrip||null|20210401|21200101|||Regular
D|4141255|3 years Extended Warranty - $1000 and below|MOB|null|EW_VAS|97.25|null|20230201|null|||Regular
D|18977231|Get It Fixed 36|ENRG|null|EFR|0|null|20180401|20200523|ENRG||Energy (Fixed Tariff)
D|4141265|3 years Extended Warranty - Above $1000|MOB|null|EW_VAS|232.11|null|20230201|null|||Regular
D|2175825|McAfee Security Triple Protect (2 Devices) (3 mths term)|MOB|VAS|ContMcAfeeMobSecTrip|7.38|null|20210401|21200101|||Regular
D|2175825|McAfee Security Triple Protect (2 Devices) (3 mths term)|MOB|null|ContMcAfeeMobSecTrip||null|20210401|21200101|||Regular
D|2175815|McAfee Security Triple Protect (4 Devices)|MOB|VAS|ContMcAfeeMobSecTrip|9.25|null|20210401|21200101|||Regular
D|13885851|7 Days Free Preview|TV|VAS|IPTV Free Preview|0|null|19900101|21200101|||
D|2175835|McAfee Security Triple Protect (4 Devices) (3 mths term)|MOB|VAS|ContMcAfeeMobSecTrip|9.25|null|20210401|21200101|||Regular
D|2175835|McAfee Security Triple Protect (4 Devices) (3 mths term)|MOB|null|ContMcAfeeMobSecTrip||null|20210401|21200101|||Regular
D|10321601|Mobile Monthly Rebate (12 Mths) - $50/mth|MOB|VAS|BillRebate|-50|null|20000101|20220930|||Regular
D|13887011|Service Registration Fee Discount|null|null|SerRegisFee||null|19900101|20220930|||
D|10321591|Mobile $50 Monthly Bill Rebate (24 Mths)|MOB|VAS|BillRebate|-50|null|19900101|20170531|||Regular
D|71858806|5G NOW Local Data 10GB Subscription Discount - 50% (6 mths)|MOB|VAS|5GDataDisc||null|20210509|21200101|||Regular
D|71858816|5G NOW Local Data 10GB Subscription Discount - 50% (12 mths)|MOB|VAS|5GDataDisc||null|20210509|21200101|||Regular
D|10321581|Mobile $40 Monthly Promo Rebate (10 Mths)|MOB|VAS|BillRebate|-40|null|19900101|20170930|||Regular
D|71858836|5G NOW Local Data 20GB Subscription Discount - 50% (6 mths)|MOB|VAS|5GDataDisc||null|20210509|21200101|||Regular
D|71858826|5G NOW Local Data 20GB Subscription Discount - 50% (12 mths)|MOB|VAS|5GDataDisc||null|20210509|21200101|||Regular
D|10321571|Mobile $35 Monthly Bill Rebate (24 Mths)|MOB|VAS|BillRebate|-35|null|19900101|20190321|||Regular
D|18907794|Electricity Fixed Rate (20.2 cents per kWh)|null|null|EFR|0|null|20180401|20220930|||
D|10321561|Mobile $33.50 Monthly Bill Rebate (24 Mths)|MOB|VAS|BillRebate|-33.5|null|19900101|20170531|||Regular
D|13899271|Re-Delivery Charge|MOB|null|Not Applicable|1515.2|null|19000101|20220930|||Regular
D|15019791|Qustodio (10 Devices) Monthly Subscription Discount - 100% (12 mths)|MOB|VAS|Discount Offers||null|19900101|20171227|||Regular
D|10321551|Mobile $33.33 Monthly Bill Rebate (24 Mths)|MOB|VAS|BillRebate|-33.33|null|19900101|20170531|||Regular
D|15019801|50% off Qustodio (5 Devices) for 12 months|MOB|VAS|Discount Offers||null|19900101|20171227|||Regular
D|10321541|Mobile $30 Monthly Bill Rebate (24 Mths)|MOB|VAS|BillRebate|-30|null|19900101|20170531|||Regular
D|10321531|Mobile CM $30 Monthly Bill Rebate (12 Mths)|MOB|VAS|BillRebate|-30|null|19900101|20170531|||Regular
D|15019781|Qustodio (5 Devices) Monthly Subscription Discount - 100% (12 mths)|MOB|VAS|Discount Offers||null|19900101|20171227|||Regular
D|15019831|Qustodio (10 Devices) Monthly Subscription Discount - 100% (1 mths)|MOB|VAS|Discount Offers||null|19900101|20171227|||Regular
D|10321681|(OBSOLETE) Broadband Monthly Bill Rebate - $5/mth (12 mths)_Obsolute|FBB|VAS|BillRebate|-5|null|19900101|20171116|FHB|PSTN|
D|10321671|(OBSOLETE) Broadband Monthly Bill Rebate - $20/mth (24 mths)|FBB|VAS|BillRebate|-20|null|19900101|20171116|FHB|PSTN|
D|15019811|50% off Qustodio (10 Devices) for 12 months|MOB|VAS|Discount Offers||null|19900101|20171227|||Regular
D|10321661|(OBSOLETE) Broadband Monthly Bill Rebate - $20/mth (12 mths)|FBB|VAS|BillRebate|-20|null|19900101|20171116|FHB|PSTN|
D|18387261|Mobile DataMore 2GB@$12.06/mth (6 mths term)|MOB|null|ContDataMore|0|null|20180101|21200101|||SuperSim
D|18387261|Mobile DataMore 2GB@$12.06/mth (6 mths term)|MOB|VAS|ContDataMore|12.06|null|20180101|21200101|||SuperSim
D|18387261|Mobile DataMore 2GB@$12.06/mth (6 mths term)|MOB|null|ContDataMore||null|20180101|21200101|||SuperSim
D|15019821|Qustodio (5 Devices) Monthly Subscription Discount - 100% (1 mths)|MOB|VAS|Discount Offers||null|19900101|20171227|||Regular
D|10321651|(OBSOLETE) Broadband Monthly Bill Rebate - $15/mth (24 mths)|FBB|VAS|BillRebate|-15|null|19900101|20171116|FHB|PSTN|
D|13899281|Reconnection Fees (Collection)|FV|null|Administration|20|null|19900101|null|FHB|PSTN|
D|10321641|(OBSOLETE) Broadband Monthly Bill Rebate - $15/mth (12 mths)|FBB|VAS|BillRebate|-15|null|19900101|20171116|FHB|PSTN|
D|10321631|(OBSOLETE) Broadband Monthly Bill Rebate - $10/mth (24 mths)|FBB|VAS|BillRebate|-10|null|19900101|20171116|FHB|PSTN|
D|17815701|Monthly Broadband Discount - $4.68 (excl GST)|GLP|VAS|Disc Fibre Home Plan||null|20170912|20200201|FHB|PSTN|
D|10321621|(OBSOLETE) Broadband Monthly Bill Rebate - $10/mth (12 mths)|FBB|VAS|BillRebate|-10|null|19900101|20171116|FHB|PSTN|
D|10321611|Mobile Onetime Bill Rebate- $200|MOB|VAS|Adjustment|-200|null|20000101|20220930|||Regular
D|2648905|Ala-carte FIFA World Cup Qatar 2022 (TM)|TV|PPLAN|WC_ALA2022|110.28|null|20221006|20230102|||
D|10321751|$9.35 (excl GST) Bill Rebate for 6 mths|TV|VAS|BillRebate|-9.35|null|19900101|21200101|||
D|9189582|Three-Way Calling (HDL)|FV|VAS|Three Way Calling|2|null|19900101|21200101|FHB|Fibre|Gamer
D|9189582|Three-Way Calling (HDL)|FV|null|Three Way Calling|10|null|19900101|21200101|FHB|Fibre|Gamer
D|13886521|(SUNSET) DataRoam 100MB Daily (Kyrgyzstan - Sky Mobile (Beeline))|MOB|VAS|BRDRLM_KYRGYZSTAN_DAY_DURATION|10|null|19900101|20220930|||Regular
D|2648895|Early bird FIFA World Cup Qatar 2022 (TM)|TV|PPLAN|WC_EB2022|91.59|null|20221006|20230102|||
D|10321761|(OBSOLETE) $23.36 (excl GST) Bill Rebate|TV|VAS|BillRebate|-25|null|19900101|20191213|||
D|13886531|(SUNSET) DataRoam 100MB Daily (Laos - Lao Telecom & VimpelCom (Beeline))|MOB|VAS|BRDRLM_LAOS_DAY_DURATION|10|null|19900101|20220930|||Regular
D|10321731|Fixed Voice Salvage Bill Rebate $25 x 12 mths (excl GST)|FV|VAS|BillRebate|-25|null|19900101|21200101|FHB|PSTN|
D|13886541|(SUNSET) DataRoam 100MB Daily (Pakistan - Warid Telecom & Mobilink)|MOB|VAS|BRDRLM_PAKISTAN_DAY_DURATION|10|null|19900101|20220930|||Regular
D|10321741|Fixed Voice Salvage Bill Rebate $5 x 12 mths (excl GST)|FV|VAS|BillRebate|-5|null|19900101|21200101|FHB|PSTN|
D|10321711|Fixed Voice Salvage Bill Rebate $15 x 12 mths (excl GST)|FV|VAS|BillRebate|-15|null|19900101|21200101|FHB|PSTN|
D|10321721|Fixed Voice Salvage Bill Rebate $20 x 12 mths (excl GST)|FV|VAS|BillRebate|-20|null|19900101|21200101|FHB|PSTN|
D|10321691|(OBSOLETE) Broadband Monthly Bill Rebate - $5/mth (24 mths)|FBB|VAS|BillRebate|-5|null|19900101|20171116|FHB|PSTN|
D|10321701|Fixed Voice Salvage Bill Rebate $10 x 12 mths (excl GST)|FV|VAS|BillRebate|-10|null|19900101|21200101|FHB|PSTN|
D|10321831|Mobile Xmas $20 Monthly Bill Rebate (Start 7th mth, for 10 mths)|MOB|VAS|BillRebate|-20|null|19900101|20220930|||Regular
D|10321841|Mobile $4.67 Monthly Mobile VAS Bill Rebate (3 Mths)|MOB|VAS|BillRebate|-4.67|null|19900101|20220930|||Regular
D|10321811|Mobile $50 Monthly Promo Rebate (10 Mths)|MOB|VAS|BillRebate|-50|null|19900101|20170930|||Regular
D|2649085|100% Discount off FIFA World Cup Qatar 2022 (TM)|TV|null|DISC_WC2022||null|20221006|20230102|||
D|10321821|Mobile Xmas $10 Monthly Bill Rebate (Start 7th mth, for 10 mths)|MOB|VAS|BillRebate|-10|null|19900101|20170930|||Regular
D|2649075|50% Discount off FIFA World Cup Qatar 2022 (TM)|TV|null|DISC_WC2022||null|20221006|20230102|||
D|10321791|Mobile Monthly Rebate (12 Mths) - $4/mth|MOB|VAS|BillRebate|-4|null|19900101|20220930|||Regular
D|10321801|Mobile (OBSOLETE) Monthly Rebate (24 Mths) - $20/mth|MOB|VAS|BillRebate|-20|null|19900101|20100301|||Regular
D|10321771|Mobile $25 Monthly Promo Rebate (10 Mths)|MOB|VAS|BillRebate|-25|null|19900101|20170930|||Regular
D|13886501|(SUNSET) DataRoam 100MB Daily (Bulgaria - A1 Bulgaria & Telenor)|MOB|VAS|BRDRLM_BULGARIA_DAY_DURATION|10|null|19900101|20220930|||Regular
D|8856392|1Gbps FHB Billing Offer|null|null|Not Applicable|0|null|19900101|20220930|||
D|10321781|Mobile Monthly Rebate (12 Mths) - $8/mth|MOB|VAS|BillRebate|-8|null|19900101|20220930|||Regular
D|13886511|(SUNSET) DataRoam 100MB Daily (Chile - Entel PCS & Telefonica)|MOB|VAS|BRDRLM_CHILE_DAY_DURATION|10|null|19900101|20220930|||Regular
D|10321221|Mobile Monthly Rebate (24 Mths) - $6/mth (Gradated)|MOB|VAS|BillRebate|-6|null|20000101|20220930|||Regular
D|10321211|Mobile Monthly Rebate (24 Mths) - $6/mth|MOB|VAS|BillRebate|-6|null|19900101|20220930|||Regular
D|10321241|Mobile $7.20 Monthly Bill Rebate (24 Mths)|MOB|VAS|BillRebate|-7.2|null|19900101|20170531|||Regular
D|10321231|Mobile CM $6 Monthly Bill Rebate (6 Mths)|MOB|VAS|BillRebate|-6|null|19900101|20170531|||Regular
D|10321261|Mobile Monthly Rebate (24 Mths) - $8/mth (Gradated)|MOB|VAS|BillRebate|-8|null|20000101|20220930|||Regular
D|17927291|Free 3 mths on 12 mths Jingxuan Mini OTT (TV)|TV|VAS|Discount Offers||null|19900101|20191031|||
D|10321251|Mobile CM $8 Monthly Bill Rebate (12 Mths)|MOB|VAS|BillRebate|-8|null|19900101|20170531|||Regular
D|10321281|Mobile $8.50 Monthly Bill Rebate (24 Mths)|MOB|VAS|BillRebate|-8.5|null|19900101|20170531|||Regular
D|18601031|50% Discount for 6 mths on History & Crime|TV|VAS|Disc TV||null|20180621|20991201|||
D|10321271|Mobile CM $8 Monthly Bill Rebate (6 Mths)|MOB|VAS|BillRebate|-8|null|19900101|20170531|||Regular
D|18601041|50% Discount for 12 mths on History & Crime|TV|VAS|Disc TV||null|20180621|20991201|||
D|10321301|Mobile CM $10 Monthly Bill Rebate (12 Mths)|MOB|VAS|BillRebate|-10|null|19900101|20170531|||Regular
D|10321291|Mobile $10 Monthly Promo Rebate (10 Mths)|MOB|VAS|BillRebate|-10|null|19900101|20170930|||Regular
D|26561324|Free 3GB - C3 Data Boost (24 mths)|MOB|null|FreeMobileData|0|null|20180401|21200101|||SuperSim
D|26561324|Free 3GB - C3 Data Boost (24 mths)|MOB|VAS|FreeMobileData|0|null|20180401|21200101|||SuperSim
D|10321321|Mobile Monthly Rebate (24 Mths) - $10/mth (Gradated)|MOB|VAS|BillRebate|-10|null|20000101|20220930|||Regular
D|26560204|Free 2GB - C2 Data Boost (24 mths)|MOB|null|FreeMobileData|0|null|20180401|21200101|||SuperSim
D|26560204|Free 2GB - C2 Data Boost (24 mths)|MOB|VAS|FreeMobileData|0|null|20180401|21200101|||SuperSim
D|10321311|Mobile $10 Monthly Bill Rebate (24 Mths)|MOB|VAS|BillRebate|-10|null|19900101|20170531|||Regular
D|9442473|Priority NetLink Trust Installation Fee|null|null|Not Applicable|12.5|null|19900101|20220930|||
D|26569134|Free 4GB - C4 Data Boost (24 mths)|MOB|null|FreeMobileData|0|null|20180401|21200101|||SuperSim
D|26569134|Free 4GB - C4 Data Boost (24 mths)|MOB|VAS|FreeMobileData|0|null|20180401|21200101|||SuperSim
D|8805032|PPS RC based on 2 Services RC - $15 (Quarterly) (excl GST)|FV|VAS|PPS|15|null|19900101|21200101|FHB|PSTN|
D|8805032|PPS RC based on 2 Services RC - $15 (Quarterly) (excl GST)|FV|null|PPS||null|19900101|21200101|FHB|PSTN|
D|8805032|PPS RC based on 2 Services RC - $15 (Quarterly) (excl GST)|FV|null|PPS|20|null|19900101|21200101|FHB|PSTN|
D|10321341|Mobile CM $12 Monthly Bill Rebate (12 Mths)|MOB|VAS|BillRebate|-12|null|19900101|20170531|||Regular
D|26568744|Free 6GB - C6 Data Boost (24 mths)|MOB|null|FreeMobileData|0|null|20180401|21200101|||SuperSim
D|26568744|Free 6GB - C6 Data Boost (24 mths)|MOB|VAS|FreeMobileData|0|null|20180401|21200101|||SuperSim
D|8805042|PPS RC based on 7 Services RC - $22.50 (Quarterly) (excl GST)|FV|VAS|PPS|22.5|null|19900101|21200101|FHB|PSTN|
D|8805042|PPS RC based on 7 Services RC - $22.50 (Quarterly) (excl GST)|FV|null|PPS||null|19900101|21200101|FHB|PSTN|
D|8805042|PPS RC based on 7 Services RC - $22.50 (Quarterly) (excl GST)|FV|null|PPS|20|null|19900101|21200101|FHB|PSTN|
D|10321331|Mobile $10.50 Monthly Bill Rebate (24 Mths)|MOB|VAS|BillRebate|-10.5|null|19900101|20170531|||Regular
D|8805052|PPS RC based on 7 Services RC - $21 (Quarterly) (excl GST)|FV|VAS|PPS|21|null|19900101|21200101|FHB|PSTN|
D|8805052|PPS RC based on 7 Services RC - $21 (Quarterly) (excl GST)|FV|null|PPS||null|19900101|21200101|FHB|PSTN|
D|8805052|PPS RC based on 7 Services RC - $21 (Quarterly) (excl GST)|FV|null|PPS|20|null|19900101|21200101|FHB|PSTN|
D|25953824|(NEW) Voicemail (HDL)|FV|VAS|ContCall Waiting|4|null|20181203|20991130|FHB|Fibre|Gamer
D|25953824|(NEW) Voicemail (HDL)|FV|null|ContCall Waiting|20|null|20181203|20991130|FHB|Fibre|Gamer
D|25953824|(NEW) Voicemail (HDL)|FV|null|ContCall Waiting||null|20181203|20991130|FHB|Fibre|Gamer
D|10321361|Mobile Monthly Rebate (24 Mths) - $12/mth (Gradated)|MOB|VAS|BillRebate|-12|null|20000101|20220930|||Regular
D|8805062|PPS RC based on 5 Services RC - $19.50 (Quarterly) (excl GST)|FV|VAS|PPS|19.5|null|19900101|21200101|FHB|PSTN|
D|8805062|PPS RC based on 5 Services RC - $19.50 (Quarterly) (excl GST)|FV|null|PPS||null|19900101|21200101|FHB|PSTN|
D|8805062|PPS RC based on 5 Services RC - $19.50 (Quarterly) (excl GST)|FV|null|PPS|20|null|19900101|21200101|FHB|PSTN|
D|3108935|50% off 2 mths on Cloud Recording|TV|VAS|cDVR_Disc||null|20220606|null|FEB|PSTN|
D|10321351|Mobile Monthly Rebate (12 Mths) - $12/mth|MOB|VAS|BillRebate|-12|null|19900101|20220930|||Regular
D|10321371|Mobile CM $12 Monthly Bill Rebate (6 Mths)|MOB|VAS|BillRebate|-12|null|19900101|20170531|||Regular
D|14354681|Foreigner Deposit|FV|null|Not Applicable|0|null|19900101|20500101|FHB|PSTN|
D|8805082|PPS RC based on 3 Services RC - $16.50 (Quarterly) (excl GST)|FV|VAS|PPS|16.5|null|19900101|21200101|FHB|PSTN|
D|8805082|PPS RC based on 3 Services RC - $16.50 (Quarterly) (excl GST)|FV|null|PPS||null|19900101|21200101|FHB|PSTN|
D|8805082|PPS RC based on 3 Services RC - $16.50 (Quarterly) (excl GST)|FV|null|PPS|20|null|19900101|21200101|FHB|PSTN|
D|3108975|50% off 12 mths on Cloud Recording|TV|VAS|cDVR_Disc||null|20220606|null|FEB|PSTN|
D|10321381|Mobile $15 Monthly Promo Rebate (10 Mths)|MOB|VAS|BillRebate|-15|null|19900101|20170930|||Regular
D|8805072|PPS RC based on 4 Services RC - $18 (Quarterly) (excl GST)|FV|VAS|PPS|18|null|19900101|21200101|FHB|PSTN|
D|8805072|PPS RC based on 4 Services RC - $18 (Quarterly) (excl GST)|FV|null|PPS||null|19900101|21200101|FHB|PSTN|
D|8805072|PPS RC based on 4 Services RC - $18 (Quarterly) (excl GST)|FV|null|PPS|20|null|19900101|21200101|FHB|PSTN|
D|10321391|Mobile CM $15 Monthly Bill Rebate (12 Mths)|MOB|VAS|BillRebate|-15|null|19900101|20170531|||Regular
D|18907804|Electricity Fixed Rate (20.4 cents per kWh) -12M|null|null|EFR|0|null|20180401|20180401|||
D|10321401|Mobile Monthly Rebate (12 Mths) - $15/mth|MOB|VAS|BillRebate|-15|null|19900101|20220930|||Regular
D|3108985|50% off 3 mths on Cloud Recording|TV|VAS|cDVR_Disc||null|20220606|null|FEB|PSTN|
D|10321411|Mobile $15 Monthly Bill Rebate (24 Mths)|MOB|VAS|BillRebate|-15|null|19900101|20170531|||Regular
D|3109035|50% off 6 mths on Cloud Recording|TV|VAS|cDVR_Disc||null|20220606|null|FEB|PSTN|
D|71434096|Additional 150 mins Local Outgoing Calls, 50 Local SMS & 2GB Local Data Bundle (Subsidised Seniors Plan)|MOB|VAS|Not Applicable|0|null|20200703|21200401|||SuperSim
D|71434096|Additional 150 mins Local Outgoing Calls, 50 Local SMS & 2GB Local Data Bundle (Subsidised Seniors Plan)|MOB|null|Not Applicable|0|null|20200703|21200401|||SuperSim
D|10321421|Mobile Monthly Rebate (24 Mths) - $15/mth (Gradated)|MOB|VAS|BillRebate|-15|null|19900101|20220930|||Regular
D|71434206|Data 5GB Add - on @$4.67/mth (0 mth term) (Subsidized Seniors Plan)|MOB|null|ContDataMore|0|null|20200703|21200401|||SuperSim
D|71434206|Data 5GB Add - on @$4.67/mth (0 mth term) (Subsidized Seniors Plan)|MOB|VAS|ContDataMore|4.67|null|20200703|21200401|||SuperSim
D|3109025|50% off 24 mths on Cloud Recording|TV|VAS|cDVR_Disc||null|20220606|null|FEB|PSTN|
D|71433646|Free 2GB Mobile Data Usage (Pioneer Merdeka)|MOB|VAS|FreeMobileData|0|null|20200703|21200401|||Silver
D|71433646|Free 2GB Mobile Data Usage (Pioneer Merdeka)|MOB|null|FreeMobileData|0|null|20200703|21200401|||Silver
D|71433856|Disc on SIM Only Starter Pack - 50% (Perpetual) (Subsidized Seniors Plan)|MOB|VAS|DiscMPP||null|20200703|21200401|||SuperSim
D|10321431|Mobile CM $15 Monthly Bill Rebate (6 Mths)|MOB|VAS|BillRebate|-15|null|19900101|20170531|||Regular
D|3109055|Free 24 mths on Cloud Recording|TV|VAS|cDVR_Disc||null|20220606|null|FEB|PSTN|
D|71433906|Disc on SIM Only Starter Pack - 50% (12 mths) (Subsidized Seniors Plan)|MOB|VAS|DiscMPP||null|20200703|21200401|||SuperSim
D|10321441|Mobile $17 Monthly Bill Rebate (24 Mths)|MOB|VAS|BillRebate|-17|null|19900101|20170531|||Regular
D|71433766|Disc on Silver Combo 3 - 31.69% (Pioneer Merdeka)|MOB|VAS|DiscComboPlan||null|20200703|21200401|||Silver
D|71434136|Free WhatsApp Messaging|MOB|VAS|FreeMobileData|0|null|20200703|21200401|||SuperSim
D|3109045|50% off 1 mth on Cloud Recording|TV|VAS|cDVR_Disc||null|20220606|null|FEB|PSTN|
D|71433716|Disc on Mobile Price Plan Subscr - 20% (Pioneer Merdeka)|MOB|VAS|DiscComboPlan||null|20200703|21200401|||MobileShare
D|15004821|Amazon Prime (MOB)|null|VAS|OTT|0|null|19900101|20170101|||
D|3109075|Free 6 mths on Cloud Recording|TV|VAS|cDVR_Disc||null|20220606|null|FEB|PSTN|
D|10321451|Mobile $20 Monthly Promo Rebate (10 Mths)|MOB|VAS|BillRebate|-20|null|19900101|20170930|||Regular
D|15004811|24 mths Education Plus OTT (BB)|FBB|VAS|OTT|5.51|null|19900101|22500808|FHB|PSTN|
D|3109065|Free 12 mths on Cloud Recording|TV|VAS|cDVR_Disc||null|20220606|null|FEB|PSTN|
D|18601051|$6.45 (excl GST) for 24 mths on History & Crime|TV|VAS|Disc TV||null|20180621|20991201|||
D|10321461|Mobile CM $20 Monthly Bill Rebate (12 Mths)|MOB|VAS|BillRebate|-20|null|19900101|20170531|||Regular
D|3109095|Free 2 mths on Cloud Recording|TV|VAS|cDVR_Disc||null|20220606|null|FEB|PSTN|
D|15004801|12 mths Education Plus OTT (BB)|FBB|VAS|OTT|5.51|null|19900101|20191031|FHB|PSTN|
D|10321471|Mobile $20 Monthly Bill Rebate (24 Mths)|MOB|VAS|BillRebate|-20|null|19900101|20170531|||Regular
D|3109085|Free 3 mths on Cloud Recording|TV|VAS|cDVR_Disc||null|20220606|null|FEB|PSTN|
D|15004791|No Contract Education Plus OTT (BB)|FBB|VAS|OTT|5.51|null|19900101|22500808|FHB|PSTN|
D|10321481|Mobile Monthly Rebate (24 Mths) - $20/mth (Gradated)|MOB|VAS|BillRebate|-20|null|20000101|20220930|||Regular
D|15004851|Amazon Prime (TV)|TV|VAS|OTT|0|null|19900101|20220729|||
D|10321491|Mobile $21 Monthly Bill Rebate (24 Mths)|MOB|VAS|BillRebate|-21|null|19900101|20170531|||Regular
D|3109105|Free 1 mth on Cloud Recording|TV|VAS|cDVR_Disc||null|20220606|null|FEB|PSTN|
D|10321501|Mobile $25 Monthly Bill Rebate (24 Mths)|MOB|VAS|BillRebate|-25|null|19900101|20170531|||Regular
D|15004841|Netflix (TV)|TV|VAS|OTT|0|null|19900101|22500808|||
D|15004831|Netflix (MOB)|null|VAS|OTT|0|null|19900101|20170101|||
D|10321511|Mobile Monthly Rebate (12 Mths) - $25/mth|MOB|VAS|BillRebate|-25|null|20000101|20220930|||Regular
D|10321521|Mobile $30 Monthly Promo Rebate (10 Mths)|MOB|VAS|BillRebate|-30|null|19900101|20170930|||Regular
D|2175775|McAfee Mobile Security (4 Devices) (12 mths term)|MOB|VAS|ContMcAfeeMobSec|6.45|null|19900101|21200101|||Regular
D|2175775|McAfee Mobile Security (4 Devices) (12 mths term)|MOB|null|ContMcAfeeMobSec||null|19900101|21200101|||Regular
D|15004731|No Contract Yuppflix OTT (BB)|FBB|VAS|OTT|7.9|null|19900101|20200410|FHB|PSTN|
D|4270695|50% discount on Extended Warranty|FBB|null|EW_VASDISC||null|20231201|null|FHB|PSTN|
D|2175785|McAfee Mobile Security (2 Devices) (24 mths term)|MOB|VAS|ContMcAfeeMobSec|4.58|null|19900101|21200101|||Regular
D|2175785|McAfee Mobile Security (2 Devices) (24 mths term)|MOB|null|ContMcAfeeMobSec||null|19900101|21200101|||Regular
D|15004741|12 mths Yuppflix OTT (BB)|FBB|VAS|OTT|7.9|null|19900101|20200410|FHB|PSTN|
D|17815851|Monthly Broadband Discount - $18.70 (excl GST)|GLP|VAS|Disc Fibre Home Plan||null|20170912|20200201|FHB|PSTN|
D|2175765|McAfee Mobile Security (2 Devices) (12 mths term)|MOB|VAS|ContMcAfeeMobSec|4.58|null|19900101|21200101|||Regular
D|2175765|McAfee Mobile Security (2 Devices) (12 mths term)|MOB|null|ContMcAfeeMobSec||null|19900101|21200101|||Regular
D|15004751|24 mths Yuppflix OTT (BB)|FBB|VAS|OTT|7.9|null|19900101|20200410|FHB|PSTN|
D|3115695|5Gbps Enhance Fibre Hm TEL - $87.98 (excl GST)|GLP|PPLAN|Fibre Home Bundle|87.98|5Gbps|20230301|null|FHB|PSTN|
D|8643382|Non iPlan/Non Simba Plus Additional Free 200 SMS|MOB|null|FlexiSMS|0|null|19900101|20220729|||Regular
D|8643382|Non iPlan/Non Simba Plus Additional Free 200 SMS|MOB|VAS|FlexiSMS|0|null|19900101|20220729|||Regular
D|17815841|Monthly Broadband Discount - $14.02 (excl GST)|GLP|VAS|Disc Fibre Home Plan||null|20170912|20200201|FHB|PSTN|
D|15004761|No Contract Aneka Plus OTT (BB)|FBB|VAS|OTT|9.9|null|19900101|20180831|FHB|PSTN|
D|17302231|Broadband Monthly Bill Rebate - $14.02/mth (24 mths) (excl GST)|FBB|VAS|BillRebate|-14.02|null|19900101|20230428|FEB|PSTN|
D|9189572|50% Discount for 3 mths on 12 mths World Sports Pack|TV|VAS|Disc TV||null|19900101|20220930|||
D|2231495|Red Member Promo - Free 10GB Mobile Data Usage (12 mths)|MOB|VAS|Membership|0|null|20211101|21200131|||Regular
D|2231495|Red Member Promo - Free 10GB Mobile Data Usage (12 mths)|MOB|null|Membership|0|null|20211101|21200131|||Regular
D|3146326|Red Membership Bill Rebate $5|GLP|null|Membership|-5|null|20230709|21201231|||RED
D|4270705|100% discount on Extended Warranty|FBB|null|EW_VASDISC||null|20231201|null|FHB|PSTN|
D|2175805|McAfee Security Triple Protect (2 Devices)|MOB|VAS|ContMcAfeeMobSecTrip|7.38|null|20210401|21200101|||Regular
D|15004771|12 mths Aneka Plus OTT (BB)|FBB|VAS|OTT|7.9|null|19900101|20180831|FHB|PSTN|
D|15004781|24 mths Aneka Plus OTT (BB)|FBB|VAS|OTT|7.9|null|19900101|20180831|FHB|PSTN|
D|2175795|McAfee Mobile Security (4 Devices) (24 mths term)|MOB|VAS|ContMcAfeeMobSec|6.45|null|19900101|21200101|||Regular
D|2175795|McAfee Mobile Security (4 Devices) (24 mths term)|MOB|null|ContMcAfeeMobSec||null|19900101|21200101|||Regular
D|2175725|McAfee Mobile Security (2 Devices) (3 mths term)|MOB|VAS|ContMcAfeeMobSec|4.58|null|19900101|21200101|||Regular
D|2175725|McAfee Mobile Security (2 Devices) (3 mths term)|MOB|null|ContMcAfeeMobSec||null|19900101|21200101|||Regular
D|18978181|Get It Less 12|ENRG|null|ENGS|0|null|20180401|20180401|ENRG||Energy (Discount off Tariff)
D|18978231|Get It Less 24|ENRG|null|ENGS|0|null|20180401|21200101|ENRG||Energy (Discount off Tariff)
D|15004681|No Contract FOX+ OTT (BB)|FBB|VAS|OTT|18.6|null|19900101|20220729|FHB|PSTN|
D|15004691|12 mths FOX+ OTT (BB)|FBB|VAS|OTT|18.6|null|19900101|20220729|FHB|PSTN|
D|2175715|McAfee Mobile Security (4 Devices)|MOB|VAS|ContMcAfeeMobSec|6.45|null|19900101|21200101|||Regular
D|15004701|24 mths FOX+ OTT (BB)|FBB|VAS|OTT|18.6|null|19900101|20220729|FHB|PSTN|
D|17815831|Monthly Broadband Discount - $9.35 (excl GST)|GLP|VAS|Disc Fibre Home Plan||null|20170912|20200201|FHB|PSTN|
D|10321041|(OBSOLETE) Bundle Monthly Bill Rebate - $10/mth (6 mths)|GLP|VAS|BillRebate|-10|null|19900101|20171116|FEB|PSTN|
D|12352021|Hallyu Pack (BB/TV)|TV|VAS|OTT|6.41|null|19900101|20150101|||
D|18978131|Get It Less 36|ENRG|null|EFR|0|null|20180401|20180401|ENRG||Energy (Discount off Tariff)
