ORDERID,LINENUMBER,SUBLINENUMBER,EVENTTYPEID,COLUMN_NAME,ORACLE,HANA
BB-406513089A-406513092A-15021551,20240725,3103325763,BroadBand Submitted,PONUMBER,13798264729.0,12068.0
BB-406513089A-406513092A-15021551,20240725,3103325763,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406513089A-406513092A-71506956,20240725,3103326589,BroadBand Submitted,PONUMBER,13798264729.0,12068.0
BB-406513089A-406513092A-71506956,20240725,3103326589,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406632804A-406632806A-3125936,20240725,3103469678,BroadBand Submitted,PONUMBER,13798253356.0,11858.0
BB-406632804A-406632806A-3125936,20240725,3103469678,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406632919A-406632921A-40036553,20240725,2317732657,BroadBand Submitted,PONUMBER,13798278929.0,12309.0
BB-406632919A-406632921A-40036553,20240725,2317732657,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406633462A-406633467A-8640442,20240725,3103468196,BroadBand Submitted,PONUMBER,13798280587.0,12330.0
BB-406633462A-406633467A-8640442,20240725,3103468196,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406633462A-406633467A-9046602,20240725,3103468199,BroadBand Submitted,PONUMBER,13798280587.0,12330.0
BB-406633462A-406633467A-9046602,20240725,3103468199,BroadBand Submitted,GENERICATTRIBUTE7,SNBB New subscription (Main),
BB-406633469A-406633471A-17291351,20240725,2964676597,BroadBand Submitted,PONUMBER,13798298748.0,12644.0
BB-406633469A-406633471A-17291351,20240725,2964676597,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406633887A-406633889A-8640442,20240725,3103469527,BroadBand Submitted,PONUMBER,13798289724.0,12479.0
BB-406633887A-406633889A-8640442,20240725,3103469527,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406633887A-406633889A-3276276,20240725,3103479456,BroadBand Submitted,PONUMBER,13798289724.0,12479.0
BB-406633887A-406633889A-3276276,20240725,3103479456,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406634514A-406634519A-12738041,20240725,3103471471,BroadBand Submitted,PONUMBER,13798268828.0,12150.0
BB-406634514A-406634519A-12738041,20240725,3103471471,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406634514A-406634519A-12468191,20240725,3103471473,BroadBand Submitted,PONUMBER,13798268828.0,12150.0
BB-406634514A-406634519A-12468191,20240725,3103471473,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406634974A-406634976A-15021551,20240725,3103473649,BroadBand Submitted,PONUMBER,13798240456.0,11638.0
BB-406634974A-406634976A-15021551,20240725,3103473649,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406635465A-406635470A-3116265,20240725,3103473423,BroadBand Submitted,PONUMBER,13798282085.0,12352.0
BB-406635465A-406635470A-3116265,20240725,3103473423,BroadBand Submitted,GENERICATTRIBUTE7,SNBB New subscription (Main),
BB-406611342A-406611343A-2554715,20240725,3103434848,BroadBand Submitted,PONUMBER,13798273189.0,12217.0
BB-406611342A-406611343A-2554715,20240725,3103434848,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406611437A-406611438A-18707771,20240725,3095591544,BroadBand Submitted,PONUMBER,13729725907.0,11354.0
BB-406611437A-406611438A-18707771,20240725,3095591544,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406611613A-406611615A-17291351,20240725,3103434075,BroadBand Submitted,PONUMBER,13798297164.0,12618.0
BB-406611613A-406611615A-17291351,20240725,3103434075,BroadBand Submitted,GENERICATTRIBUTE7,SNBB New subscription (Main),
BB-406611613A-406611615A-15021551,20240725,3103436115,BroadBand Submitted,PONUMBER,13798297164.0,12618.0
BB-406611613A-406611615A-15021551,20240725,3103436115,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406611636A-406611637A-17291351,20240725,3103434104,BroadBand Submitted,PONUMBER,13798294726.0,12564.0
BB-406611636A-406611637A-17291351,20240725,3103434104,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406611636A-406611637A-2572995,20240725,3103436508,BroadBand Submitted,PONUMBER,13798294726.0,12564.0
BB-406611636A-406611637A-2572995,20240725,3103436508,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406611636A-406611637A-2573035,20240725,3103436509,BroadBand Submitted,PONUMBER,13798294726.0,12564.0
BB-406611636A-406611637A-2573035,20240725,3103436509,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406611636A-406611637A-18707771,20240725,3103436513,BroadBand Submitted,PONUMBER,13798294726.0,12564.0
BB-406611636A-406611637A-18707771,20240725,3103436513,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406611636A-406611637A-2277285,20240725,3103436515,BroadBand Submitted,PONUMBER,13798294726.0,12564.0
BB-406611636A-406611637A-2277285,20240725,3103436515,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406649852A-406649853A-18707841,20240725,3021082156,BroadBand Submitted,PONUMBER,13798243489.0,11683.0
BB-406649852A-406649853A-18707841,20240725,3021082156,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406649920A-406649921A-15021501,20240725,3095085682,BroadBand Submitted,PONUMBER,13725624606.0,11753.0
BB-406649920A-406649921A-15021501,20240725,3095085682,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406607789A-406607792A-3116265,20240725,3103425647,BroadBand Submitted,PONUMBER,13798292918.0,12528.0
BB-406607789A-406607792A-3116265,20240725,3103425647,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406655613A-406655617A-9046602,20240725,2102576857,BroadBand Submitted,PONUMBER,13798214732.0,11206.0
BB-406655613A-406655617A-9046602,20240725,2102576857,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406655659A-406655662A-2572995,20240725,3103524823,BroadBand Submitted,PONUMBER,13798294836.0,12565.0
BB-406655659A-406655662A-2572995,20240725,3103524823,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406655659A-406655662A-2573035,20240725,3103524824,BroadBand Submitted,PONUMBER,13798294836.0,12565.0
BB-406655659A-406655662A-2573035,20240725,3103524824,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406655659A-406655662A-15021551,20240725,3103526513,BroadBand Submitted,PONUMBER,13798294836.0,12565.0
BB-406655659A-406655662A-15021551,20240725,3103526513,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406655685A-406655686A-2572995,20240725,3095073944,BroadBand Submitted,PONUMBER,13725667599.0,12541.0
BB-406655685A-406655686A-2572995,20240725,3095073944,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406655685A-406655686A-2573035,20240725,3095073945,BroadBand Submitted,PONUMBER,13725667599.0,12541.0
BB-406655685A-406655686A-2573035,20240725,3095073945,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406655712A-406655715A-12738041,20240725,3103525461,BroadBand Submitted,PONUMBER,13798208899.0,11122.0
BB-406655712A-406655715A-12738041,20240725,3103525461,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406655978A-406655981A-9046602,20240725,67986564,BroadBand Submitted,PONUMBER,13798203288.0,11016.0
BB-406655978A-406655981A-9046602,20240725,67986564,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406660288A-406660289A-15021501,20240725,3103535220,BroadBand Submitted,PONUMBER,13798249581.0,11783.0
BB-406660288A-406660289A-15021501,20240725,3103535220,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406660310A-406660311A-71964226,20240725,3103535640,BroadBand Submitted,PONUMBER,13798268749.0,12148.0
BB-406660310A-406660311A-71964226,20240725,3103535640,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406660481A-406660484A-18707771,20240725,3103536841,BroadBand Submitted,PONUMBER,13798293362.0,12538.0
BB-406660481A-406660484A-18707771,20240725,3103536841,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406660626A-406660627A-9046602,20240725,31429215,BroadBand Submitted,PONUMBER,13798272612.0,12209.0
BB-406660626A-406660627A-9046602,20240725,31429215,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406660626A-406660627A-17291351,20240725,3103535191,BroadBand Submitted,PONUMBER,13798272612.0,12209.0
BB-406660626A-406660627A-17291351,20240725,3103535191,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406660628A-406660633A-12738041,20240725,3103536660,BroadBand Submitted,PONUMBER,13798220904.0,11309.0
BB-406660628A-406660633A-12738041,20240725,3103536660,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406660628A-406660633A-4436345,20240725,3103536670,BroadBand Submitted,PONUMBER,13798220904.0,11309.0
BB-406660628A-406660633A-4436345,20240725,3103536670,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406612735A-406612737A-3077666,20240725,3103438893,BroadBand Submitted,PONUMBER,13798295823.0,12586.0
BB-406612735A-406612737A-3077666,20240725,3103438893,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406612735A-406612737A-71773366,20240725,3103438901,BroadBand Submitted,PONUMBER,13798295823.0,12586.0
BB-406612735A-406612737A-71773366,20240725,3103438901,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406612742A-406612743A-18707841,20240725,3091972139,BroadBand Submitted,PONUMBER,13682411201.0,12539.0
BB-406612742A-406612743A-18707841,20240725,3091972139,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406613026A-406613027A-2573035,20240725,3094540725,BroadBand Submitted,PONUMBER,13721223561.0,12251.0
BB-406613026A-406613027A-2573035,20240725,3094540725,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406615960A-406615962A-40036543,20240725,2816098897,BroadBand Submitted,PONUMBER,13798259850.0,11986.0
BB-406615960A-406615962A-40036543,20240725,2816098897,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406615960A-406615962A-3622025,20240725,3103447475,BroadBand Submitted,PONUMBER,13798259850.0,11986.0
BB-406615960A-406615962A-3622025,20240725,3103447475,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406615960A-406615962A-2277285,20240725,3103447484,BroadBand Submitted,PONUMBER,13798259850.0,11986.0
BB-406615960A-406615962A-2277285,20240725,3103447484,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406615960A-406615962A-2646395,20240725,3103447485,BroadBand Submitted,PONUMBER,13798259850.0,11986.0
BB-406615960A-406615962A-2646395,20240725,3103447485,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406615960A-406615962A-71773366,20240725,3103447496,BroadBand Submitted,PONUMBER,13798259850.0,11986.0
BB-406615960A-406615962A-71773366,20240725,3103447496,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406532909A-406532912A-8640442,20240725,3103368425,BroadBand Submitted,PONUMBER,13798201295.0,10977.0
BB-406532909A-406532912A-8640442,20240725,3103368425,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406532909A-406532912A-2554735,20240725,3103369694,BroadBand Submitted,PONUMBER,13798201295.0,10977.0
BB-406532909A-406532912A-2554735,20240725,3103369694,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406635414A-406635415A-71836286,20240725,3085848984,BroadBand Submitted,PONUMBER,13642713727.0,11516.0
BB-406635414A-406635415A-71836286,20240725,3085848984,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406635723A-406635727A-3116265,20240725,3103474086,BroadBand Submitted,PONUMBER,13798283984.0,12393.0
BB-406635723A-406635727A-3116265,20240725,3103474086,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406635737A-406635739A-2572995,20240725,3103480117,BroadBand Submitted,PONUMBER,13798212155.0,11166.0
BB-406635737A-406635739A-2572995,20240725,3103480117,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406616272A-406616274A-3116265,20240725,3103444039,BroadBand Submitted,PONUMBER,13798271429.0,12191.0
BB-406616272A-406616274A-3116265,20240725,3103444039,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406597343A-406597344A-3116265,20240725,3103404691,BroadBand Submitted,PONUMBER,13798225864.0,11392.0
BB-406597343A-406597344A-3116265,20240725,3103404691,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406597343A-406597344A-12738041,20240725,3103405935,BroadBand Submitted,PONUMBER,13798225864.0,11392.0
BB-406597343A-406597344A-12738041,20240725,3103405935,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406597343A-406597344A-2277285,20240725,3103406095,BroadBand Submitted,PONUMBER,13798225864.0,11392.0
BB-406597343A-406597344A-2277285,20240725,3103406095,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406598404A-406598407A-8640442,20240725,3103406634,BroadBand Submitted,PONUMBER,13798296394.0,12595.0
BB-406598404A-406598407A-8640442,20240725,3103406634,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406598404A-406598407A-4436345,20240725,3103408342,BroadBand Submitted,PONUMBER,13798296394.0,12595.0
BB-406598404A-406598407A-4436345,20240725,3103408342,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406598900A-406598903A-4436345,20240725,3103409515,BroadBand Submitted,PONUMBER,13798283859.0,12388.0
BB-406598900A-406598903A-4436345,20240725,3103409515,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406643041A-406643042A-40036553,20240725,2124575534,BroadBand Submitted,PONUMBER,13798224826.0,11368.0
BB-406643041A-406643042A-40036553,20240725,2124575534,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406643041A-406643042A-2572995,20240725,3103496283,BroadBand Submitted,PONUMBER,13798224826.0,11368.0
BB-406643041A-406643042A-2572995,20240725,3103496283,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406643041A-406643042A-2277285,20240725,3103496290,BroadBand Submitted,PONUMBER,13798224826.0,11368.0
BB-406643041A-406643042A-2277285,20240725,3103496290,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406643290A-406643291A-3281576,20240725,3103495925,BroadBand Submitted,PONUMBER,13798273518.0,12221.0
BB-406643290A-406643291A-3281576,20240725,3103495925,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406643483A-406643485A-3116265,20240725,3103493197,BroadBand Submitted,PONUMBER,13798297306.0,12619.0
BB-406643483A-406643485A-3116265,20240725,3103493197,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406637933A-406637935A-71506956,20240725,3103480465,BroadBand Submitted,PONUMBER,13798257742.0,11937.0
BB-406637933A-406637935A-71506956,20240725,3103480465,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406637949A-406637952A-2646405,20240725,3103549459,BroadBand Submitted,PONUMBER,13798244543.0,11698.0
BB-406637949A-406637952A-2646405,20240725,3103549459,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406637965A-406637966A-2572995,20240725,3103479869,BroadBand Submitted,PONUMBER,13798228662.0,11450.0
BB-406637965A-406637966A-2572995,20240725,3103479869,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406637973A-406637974A-71836286,20240725,3100099609,BroadBand Submitted,PONUMBER,13756177926.0,11498.0
BB-406637973A-406637974A-71836286,20240725,3100099609,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406638239A-406638244A-18707841,20240725,3103493349,BroadBand Submitted,PONUMBER,13766817776.0,10990.0
BB-406638239A-406638244A-18707841,20240725,3103493349,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406638239A-406638244A-50031632,20240725,3103493350,BroadBand Submitted,PONUMBER,13766817776.0,10990.0
BB-406638239A-406638244A-50031632,20240725,3103493350,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406638261A-406638264A-3116265,20240725,3103480156,BroadBand Submitted,PONUMBER,13798246746.0,11729.0
BB-406638261A-406638264A-3116265,20240725,3103480156,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406638573A-406638575A-9046602,20240725,2846367294,BroadBand Submitted,PONUMBER,13798283454.0,12378.0
BB-406638573A-406638575A-9046602,20240725,2846367294,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406638573A-406638575A-4176325,20240725,3103484567,BroadBand Submitted,PONUMBER,13798283454.0,12378.0
BB-406638573A-406638575A-4176325,20240725,3103484567,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406652078A-406652081A-50031632,20240725,3103516098,BroadBand Submitted,PONUMBER,13798237344.0,11589.0
BB-406652078A-406652081A-50031632,20240725,3103516098,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406637311A-406637312A-2573275,20240725,3099000297,BroadBand Submitted,PONUMBER,13754362742.0,10983.0
BB-406637311A-406637312A-2573275,20240725,3099000297,BroadBand Submitted,COMMENTS,Ceased Txn - BB-403921306A-403921309A-2573275-20240709-3099000297,Cessation Txn
BB-406637311A-406637312A-2573275,20240725,3099000297,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406647135A-406647138A-40136692,20240725,3026088201,BroadBand Submitted,PONUMBER,13798246175.0,11716.0
BB-406647135A-406647138A-40136692,20240725,3026088201,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406647367A-406647369A-17291351,20240725,3103502517,BroadBand Submitted,PONUMBER,13717239964.0,12199.0
BB-406647367A-406647369A-17291351,20240725,3103502517,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406617264A-406617266A-18707771,20240725,3103448827,BroadBand Submitted,PONUMBER,13798246653.0,11726.0
BB-406617264A-406617266A-18707771,20240725,3103448827,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406617298A-406617300A-9046602,20240725,97453443,BroadBand Submitted,PONUMBER,13798276204.0,12270.0
BB-406617298A-406617300A-9046602,20240725,97453443,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406617298A-406617300A-15021551,20240725,3103449626,BroadBand Submitted,PONUMBER,13798276204.0,12270.0
BB-406617298A-406617300A-15021551,20240725,3103449626,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406617369A-406617374A-71506956,20240725,3103454286,BroadBand Submitted,PONUMBER,13798264573.0,12067.0
BB-406617369A-406617374A-71506956,20240725,3103454286,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406617503A-406617504A-9046602,20240725,2072769299,BroadBand Submitted,PONUMBER,13798270393.0,12175.0
BB-406617503A-406617504A-9046602,20240725,2072769299,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406617603A-406617638A-71836246,20240725,3103457914,BroadBand Submitted,PONUMBER,13798279300.0,12313.0
BB-406617603A-406617638A-71836246,20240725,3103457914,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406618012A-406618013A-15021551,20240725,3103458625,BroadBand Submitted,PONUMBER,13798281144.0,12338.0
BB-406618012A-406618013A-15021551,20240725,3103458625,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406655207A-406655208A-2277285,20240725,3095593581,BroadBand Submitted,PONUMBER,13729730950.0,11460.0
BB-406655207A-406655208A-2277285,20240725,3095593581,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406655518A-406655519A-18655531,20240725,3091815277,BroadBand Submitted,PONUMBER,13689631922.0,11659.0
BB-406655518A-406655519A-18655531,20240725,3091815277,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406636543A-406636548A-3116265,20240725,3103476458,BroadBand Submitted,PONUMBER,13798284920.0,12412.0
BB-406636543A-406636548A-3116265,20240725,3103476458,BroadBand Submitted,GENERICATTRIBUTE7,SNBB New subscription (Main),
BB-406636543A-406636548A-2395076,20240725,3103481072,BroadBand Submitted,PONUMBER,13798284920.0,12412.0
BB-406636543A-406636548A-2395076,20240725,3103481072,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406636558A-406636561A-4436345,20240725,3103478156,BroadBand Submitted,PONUMBER,13798203310.0,11017.0
BB-406636558A-406636561A-4436345,20240725,3103478156,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406646850A-406646855A-4436345,20240725,3103501753,BroadBand Submitted,PONUMBER,13798272693.0,12212.0
BB-406647054A-406647057A-15021551,20240725,3103504193,BroadBand Submitted,PONUMBER,13798228500.0,11447.0
BB-406647054A-406647057A-15021551,20240725,3103504193,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406647367A-406647369A-9046602,20240725,2155878821,BroadBand Submitted,PONUMBER,13717239964.0,12199.0
BB-406647367A-406647369A-9046602,20240725,2155878821,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406596290A-406596291A-71964226,20240725,3092399290,BroadBand Submitted,PONUMBER,13682778050.0,11119.0
BB-406596290A-406596291A-71964226,20240725,3092399290,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406597343A-406597344A-17291351,20240725,2092665394,BroadBand Submitted,PONUMBER,13798225864.0,11392.0
BB-406597343A-406597344A-17291351,20240725,2092665394,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406598404A-406598407A-18655531,20240725,3103408351,BroadBand Submitted,PONUMBER,13798296394.0,12595.0
BB-406598404A-406598407A-18655531,20240725,3103408351,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406647910A-406647913A-17291351,20240725,2839981893,BroadBand Submitted,PONUMBER,13798220550.0,11298.0
BB-406647910A-406647913A-17291351,20240725,2839981893,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406647926A-406647927A-15021501,20240725,3095447143,BroadBand Submitted,PONUMBER,13727694487.0,12101.0
BB-406647926A-406647927A-15021501,20240725,3095447143,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406614445A-406614447A-9046602,20240725,128686668,BroadBand Submitted,PONUMBER,13798237058.0,11583.0
BB-406614445A-406614447A-9046602,20240725,128686668,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406614473A-406614476A-3548605,20240725,3091869786,BroadBand Submitted,PONUMBER,13689633753.0,11689.0
BB-406614473A-406614476A-3548605,20240725,3091869786,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406614473A-406614476A-18707771,20240725,3091869795,BroadBand Submitted,PONUMBER,13689633753.0,11689.0
BB-406614473A-406614476A-18707771,20240725,3091869795,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406614806A-406614810A-15021551,20240725,3103442421,BroadBand Submitted,PONUMBER,13798287464.0,12446.0
BB-406614806A-406614810A-15021551,20240725,3103442421,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406614854A-406614857A-2646395,20240725,3103443026,BroadBand Submitted,PONUMBER,13798291027.0,12505.0
BB-406614854A-406614857A-2646395,20240725,3103443026,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406615139A-406615140A-2277075,20240725,3103442987,BroadBand Submitted,PONUMBER,13798201478.0,10979.0
BB-406615139A-406615140A-2277075,20240725,3103442987,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406615139A-406615140A-18655531,20240725,3103442990,BroadBand Submitted,PONUMBER,13798201478.0,10979.0
BB-406615139A-406615140A-18655531,20240725,3103442990,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406615139A-406615140A-15021551,20240725,3103442991,BroadBand Submitted,PONUMBER,13798201478.0,10979.0
BB-406615139A-406615140A-15021551,20240725,3103442991,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription  with New Main Plan,
BB-406663643A-406663644A-3622025,20240725,3097294268,BroadBand Submitted,PONUMBER,13751767145.0,12356.0
BB-406663643A-406663644A-3622025,20240725,3097294268,BroadBand Submitted,COMMENTS,Ceased Txn - BB-402883896A-402883899A-3622025-20240703-3097294268,Cessation Txn
BB-406663643A-406663644A-3622025,20240725,3097294268,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406651399A-406651404A-9046602,20240725,2719579398,BroadBand Submitted,PONUMBER,13798210194.0,11142.0
BB-406651399A-406651404A-9046602,20240725,2719579398,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406651399A-406651404A-3116265,20240725,3103512440,BroadBand Submitted,PONUMBER,13798210194.0,11142.0
BB-406651399A-406651404A-3116265,20240725,3103512440,BroadBand Submitted,GENERICATTRIBUTE7,SNBB Recon (Main),
BB-406675546A-406675547A-71506956,20240725,3103567835,BroadBand Submitted,PONUMBER,13798242149.0,11668.0
BB-406675546A-406675547A-71506956,20240725,3103567835,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
BB-406675718A-406675719A-71964226,20240725,3066087208,BroadBand Submitted,PONUMBER,13798284982.0,12416.0
BB-406675718A-406675719A-71964226,20240725,3066087208,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406676036A-406676037A-8873082,20240725,3092055493,BroadBand Submitted,PONUMBER,13682408089.0,12473.0
BB-406676036A-406676037A-8873082,20240725,3092055493,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406676036A-406676037A-3548605,20240725,3092055495,BroadBand Submitted,PONUMBER,13682408089.0,12473.0
BB-406676036A-406676037A-3548605,20240725,3092055495,BroadBand Submitted,GENERICATTRIBUTE7,VAS Cease in 30 days,
BB-406662393A-406662396A-2554735,20240725,3103540629,BroadBand Submitted,PONUMBER,13798258239.0,11947.0
BB-406662393A-406662396A-2554735,20240725,3103540629,BroadBand Submitted,GENERICATTRIBUTE7,New  VAS subscription with Existing Line,
