ORDERID,LINENUMBER,SUBLINENUMBER,EVENTTYPEID,COLUMN_NAME,ORACLE,HANA
TV-406608195A-406608196A11654611N,25072024,2730303839,TV Submitted,PONUMBER,13809198613,19049.0
TV-406608195A-406608196A11654611N,25072024,2730303839,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406644215A-406644216A8848052N,25072024,2985794884,TV Submitted,PONUMBER,13809204685,19224.0
TV-406519435A-406519436A8848062N,24072024,3103302127,TV Submitted,PONUMBER,13792957194,18714.0
TV-406668685A-406668686A11914761P,25072024,122457369,TV Submitted,PONUMBER,13809195965,18852.0
TV-406668685A-406668686A10242181P,25072024,2362784317,TV Submitted,PONUMBER,13809195965,18852.0
TV-406668685A-406668686A8848062P,25072024,2362793080,TV Submitted,PONUMBER,13809195965,18852.0
TV-406668685A-406668686A8901882P,25072024,2362793082,TV Submitted,PONUMBER,13809195965,18852.0
TV-406668685A-406668686A71315676P,25072024,2498898963,TV Submitted,PONUMBER,13809195965,18852.0
TV-406668685A-406668686A13899281P,25072024,2571329843,TV Submitted,PONUMBER,13809195965,18852.0
TV-406668685A-406668686A10426381P,25072024,3042121202,TV Submitted,PONUMBER,13809195965,18852.0
TV-406655486A-406655487A8848062N,25072024,3092789738,TV Submitted,PONUMBER,13683633960,19640.0
TV-406680079A-406680080A2334046N,25072024,3103580628,TV Submitted,PONUMBER,13809204438,19220.0
TV-406685148A-406685149A19569371N,25072024,3071107793,TV Submitted,PONUMBER,13809240411,19627.0
TV-406655484A-406655485A9188152N,25072024,3103523987,TV Submitted,PONUMBER,13809255864,19835.0
TV-406655486A-406655487A11652461N,25072024,3092789740,TV Submitted,PONUMBER,13683633960,19640.0
TV-406655486A-406655487A10429131N,25072024,3103523078,TV Submitted,PONUMBER,13809250565,19640.0
TV-406655610A-406655611A2232376N,25072024,3103523053,TV Submitted,PONUMBER,13809198488,19033.0
TV-406655632A-406655633A9442183N,25072024,3103524410,TV Submitted,PONUMBER,13809199698,19126.0
TV-406607603A-406607610A11652461N,25072024,3103430642,TV Submitted,PONUMBER,13809255790,19763.0
TV-406607812A-406607813A18007451N,25072024,3103425998,TV Submitted,PONUMBER,13809191854,18755.0
TV-406607812A-406607813A25947464N,25072024,3103426000,TV Submitted,PONUMBER,13809191854,18755.0
TV-406607839A-406607840A8901882N,25072024,2714430096,TV Submitted,PONUMBER,13809221284,19421.0
TV-406608416A-406608417A11654611N,25072024,3066866682,TV Submitted,PONUMBER,13809199296,19106.0
TV-406608512A-406608513A19569211N,25072024,3103427478,TV Submitted,PONUMBER,13809225680,19465.0
TV-406608725A-406608726A10242181N,25072024,3103427628,TV Submitted,PONUMBER,13809255793,19766.0
TV-406673427A-406673428A14942N,25072024,3100878933,TV Submitted,PONUMBER,13765953676,19561.0
TV-406673427A-406673428A14942N,25072024,3100878933,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406671902A-406671903A14986921N,25072024,3089550622,TV Submitted,PONUMBER,13686344741,19638.0
TV-406671902A-406671903A14986921N,25072024,3089550622,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406675415A-406675416A10426121N,25072024,2824408750,TV Submitted,PONUMBER,13809189818,18727.0
TV-406675415A-406675416A10426121N,25072024,2824408750,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406675572A-406675573A19569371N,25072024,3054169360,TV Submitted,PONUMBER,13612889947,19620.0
TV-406675572A-406675573A19569371N,25072024,3054169360,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406647761A-406647763A8848082N,25072024,3049379042,TV Submitted,PONUMBER,13759925524,19594.0
TV-406647761A-406647763A8848082N,25072024,3049379042,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406654129A-406654130A8847682N,25072024,2542408294,TV Submitted,PONUMBER,13809188797,18708.0
TV-406654129A-406654130A8847682N,25072024,2542408294,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406659590A-406659591A71315726N,25072024,2849160997,TV Submitted,PONUMBER,13809227100,19492.0
TV-406659590A-406659591A71315726N,25072024,2849160997,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406642413A-406642414A14942N,25072024,3092940439,TV Submitted,PONUMBER,13694184638,19400.0
TV-406642413A-406642414A14942N,25072024,3092940439,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406609353A-406609354A10242181N,25072024,3023256972,TV Submitted,PONUMBER,13809234453,19553.0
TV-406609353A-406609354A10242181N,25072024,3023256972,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406611957A-406611958A11651801N,25072024,2959971217,TV Submitted,PONUMBER,13809230284,19520.0
TV-406611957A-406611958A11651801N,25072024,2959971217,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406668722A-406668723A9007412N,25072024,124405602,TV Submitted,PONUMBER,13765911292,18696.0
TV-406668722A-406668723A9007412N,25072024,124405602,TV Submitted,COMMENTS,Ceased Txn - TV-405076627A-405076628A2232376N-16072024-3100837188,Cessation Txn
TV-406668722A-406668723A9007412N,25072024,124405602,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406654790A-406654791A71315726N,25072024,2922581941,TV Submitted,PONUMBER,13809177311,18572.0
TV-406654790A-406654791A71315726N,25072024,2922581941,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406659590A-406659591A8901882N,25072024,2849156743,TV Submitted,PONUMBER,13809227100,19492.0
TV-406659590A-406659591A8901882N,25072024,2849156743,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406626143A-406626147A40057212N,25072024,2675153965,TV Submitted,PONUMBER,13809184368,18660.0
TV-406626143A-406626147A40057212N,25072024,2675153965,TV Submitted,GENERICATTRIBUTE7,Main Plan Cease in 30 days,
TV-406626896A-406626897A25947464N,25072024,3103457342,TV Submitted,PONUMBER,13809184754,18666.0
TV-406626871A-406626872A2386046N,25072024,3103456484,TV Submitted,PONUMBER,13809194549,18786.0
TV-406626871A-406626872A9185442N,25072024,3103456488,TV Submitted,PONUMBER,13809194549,18786.0
TV-406626896A-406626897A18007451N,25072024,3103457335,TV Submitted,PONUMBER,13809184754,18666.0
TV-406626932A-406626933A8848522N,25072024,2982067936,TV Submitted,PONUMBER,13809177631,18578.0
TV-406626932A-406626933A40187102N,25072024,3103457812,TV Submitted,PONUMBER,13809177631,18578.0
TV-406627685A-406627686A13899281N,25072024,2313606582,TV Submitted,PONUMBER,13809196796,18907.0
TV-406628054A-406628055A9442183N,25072024,3036660613,TV Submitted,PONUMBER,13683565652,18491.0
TV-406629736A-406629737A2232376N,25072024,3103458480,TV Submitted,PONUMBER,13809196817,18909.0
TV-406629769A-406629770A19569381N,25072024,3103459165,TV Submitted,PONUMBER,13809238896,19621.0
TV-406629950A-406629951A40187102N,25072024,3103461087,TV Submitted,PONUMBER,13809178967,18594.0
TV-406520909A-406520910A71795276N,24072024,3103414952,TV Submitted,PONUMBER,13809214756,19350.0
TV-406631046A-406631057A8848092N,25072024,3103462959,TV Submitted,PONUMBER,13809194884,18788.0
TV-406631509A-406631510A8848532N,25072024,2774667196,TV Submitted,PONUMBER,13809222962,19441.0
TV-406631509A-406631510A2557675N,25072024,3103463606,TV Submitted,PONUMBER,13809222962,19441.0
TV-406507223A-406507224A9187902N,24072024,3103311723,TV Submitted,PONUMBER,13809255693,19742.0
TV-406607523A-406607524A2232376N,25072024,3103430717,TV Submitted,PONUMBER,13809197092,18925.0
TV-406607603A-406607610A11348831N,25072024,3103425046,TV Submitted,PONUMBER,13809255790,19763.0
TV-406607625A-406607626A19569381N,25072024,3103426175,TV Submitted,PONUMBER,13809255791,19764.0
TV-406607818A-406607819A71245896N,25072024,3103426328,TV Submitted,PONUMBER,13809175742,18555.0
TV-406607839A-406607840A14942N,25072024,3103425989,TV Submitted,PONUMBER,13809221284,19421.0
TV-406608512A-406608513A11650831N,25072024,3103427480,TV Submitted,PONUMBER,13809225680,19465.0
TV-406608390A-406608574A9187902N,25072024,3103429224,TV Submitted,PONUMBER,13809255792,19765.0
TV-406608725A-406608726A14986921N,25072024,3103429069,TV Submitted,PONUMBER,13809255793,19766.0
TV-406608725A-406608726A19569211N,25072024,3103429072,TV Submitted,PONUMBER,13809255793,19766.0
TV-406608896A-406608897A8901882N,25072024,2779085032,TV Submitted,PONUMBER,13809206168,19242.0
TV-406645547A-406645548A2386046N,25072024,3103500858,TV Submitted,PONUMBER,13809213665,19332.0
TV-406645547A-406645548A40187102N,25072024,3103500864,TV Submitted,PONUMBER,13809213665,19332.0
TV-406646026A-406646027A10426261N,25072024,3103499973,TV Submitted,PONUMBER,13809211543,19313.0
TV-406646164A-406646165A8901882N,25072024,2464405933,TV Submitted,PONUMBER,13809215404,19362.0
TV-406648032A-406648033A3371286N,25072024,3103505323,TV Submitted,PONUMBER,13809190386,18736.0
TV-406647745A-406647746A50031632N,25072024,3103504363,TV Submitted,PONUMBER,13809255848,19821.0
TV-406647745A-406647746A10242181N,25072024,3103504364,TV Submitted,PONUMBER,13809255848,19821.0
TV-406647901A-406647902A8847812N,25072024,2374330004,TV Submitted,PONUMBER,13809192792,18768.0
TV-406648032A-406648033A71196376N,25072024,3103505328,TV Submitted,PONUMBER,13809190386,18736.0
TV-406648263A-406648264A18007451N,25072024,3103505743,TV Submitted,PONUMBER,13809200722,19141.0
TV-406648266A-406648267A8848722N,25072024,2215916580,TV Submitted,PONUMBER,13809200375,19136.0
TV-406648319A-406648477A18926434N,25072024,3103506732,TV Submitted,PONUMBER,13809200768,19142.0
TV-406648101A-406648509A14986921N,25072024,3103509188,TV Submitted,PONUMBER,13809255852,19824.0
TV-406610797A-406610798A2232376N,25072024,3103436167,TV Submitted,PONUMBER,13809197191,18928.0
TV-406610869A-406610870A12738041N,25072024,2919321849,TV Submitted,PONUMBER,13809226625,19480.0
TV-406604828A-406604829A18007451N,25072024,3103419043,TV Submitted,PONUMBER,13809195588,18817.0
TV-406605354A-406605355A9187632N,25072024,3103410058,TV Submitted,PONUMBER,13809191539,18750.0
TV-406598649A-406598650A9439433N,25072024,3103407579,TV Submitted,PONUMBER,13809255774,19747.0
TV-406598907A-406598908A9187332N,25072024,3103409800,TV Submitted,PONUMBER,13809202697,19187.0
TV-406666229A-406666230A2334046N,25072024,3103549925,TV Submitted,PONUMBER,13809199146,19096.0
TV-406665712A-406665713A9441983N,25072024,3103548475,TV Submitted,PONUMBER,13809255893,19864.0
TV-406665971A-406665978A10242181N,25072024,3103546857,TV Submitted,PONUMBER,13809255894,19865.0
TV-406665971A-406665978A19569211N,25072024,3103549900,TV Submitted,PONUMBER,13809255894,19865.0
TV-406666313A-406666314A11654551N,25072024,3103548373,TV Submitted,PONUMBER,13809226859,19486.0
TV-406613403A-406613404A8901882N,25072024,2945355839,TV Submitted,PONUMBER,13809201228,19144.0
TV-406613365A-406613579A19569211N,25072024,3103440361,TV Submitted,PONUMBER,13809255802,19775.0
TV-406613908A-406613909A8803452N,25072024,3103440296,TV Submitted,PONUMBER,13809205499,19234.0
TV-406613923A-406613924A71315676N,25072024,3103441179,TV Submitted,PONUMBER,13809211512,19312.0
TV-406633649A-406633650A8803392N,25072024,3103469103,TV Submitted,PONUMBER,13809195440,18804.0
TV-406633732A-406633733A9188422N,25072024,3103471171,TV Submitted,PONUMBER,13809192181,18764.0
TV-406633738A-406633777A11348831N,25072024,3103469268,TV Submitted,PONUMBER,13809255815,19788.0
TV-406634105A-406634106A19569371N,25072024,3103469989,TV Submitted,PONUMBER,13809218615,19401.0
TV-406634105A-406634106A9187902N,25072024,3103470625,TV Submitted,PONUMBER,13809218615,19401.0
TV-406634173A-406634174A8848082N,25072024,3040785148,TV Submitted,PONUMBER,13809236586,19572.0
TV-406626871A-406626872A3210846N,25072024,3103456486,TV Submitted,PONUMBER,13809194549,18786.0
TV-406626871A-406626872A11654561N,25072024,3077962825,TV Submitted,PONUMBER,13551960562,18786.0
TV-406626871A-406626872A8847812N,25072024,3103456478,TV Submitted,PONUMBER,13809194549,18786.0
TV-406626871A-406626872A18007451N,25072024,3103456482,TV Submitted,PONUMBER,13809194549,18786.0
TV-406628054A-406628055A26590334N,25072024,3036660610,TV Submitted,PONUMBER,13683565652,18491.0
TV-406617503A-406617540A8803452N,25072024,3103311429,TV Submitted,PONUMBER,13792937883,18479.0
TV-406617503A-406617540A8847752N,25072024,3103450371,TV Submitted,PONUMBER,13809168862,18479.0
TV-406618034A-406618035A12468421N,25072024,3103450054,TV Submitted,PONUMBER,13809255806,19779.0
TV-406618034A-406618035A9441983N,25072024,3103450057,TV Submitted,PONUMBER,13809255806,19779.0
TV-406618012A-406618312A12468421N,25072024,3103458609,TV Submitted,PONUMBER,13809255809,19782.0
TV-406618012A-406618312A9187612N,25072024,3103458615,TV Submitted,PONUMBER,13809255809,19782.0
TV-406618631A-406618635A3210846N,25072024,3051633125,TV Submitted,PONUMBER,13809198260,19024.0
TV-406666431A-406666432A9185292N,25072024,3103549035,TV Submitted,PONUMBER,13809183564,18652.0
TV-406666928A-406666929A18926444N,25072024,3103549248,TV Submitted,PONUMBER,13809189127,18715.0
TV-406667129A-406667130A14986921N,25072024,3103549483,TV Submitted,PONUMBER,13809255896,19867.0
TV-406651004A-406651093A8848052N,25072024,3032319801,TV Submitted,PONUMBER,13809174123,18534.0
TV-406650650A-406650724A11348831N,25072024,3103510828,TV Submitted,PONUMBER,13809255854,19826.0
TV-406650650A-406650724A12468421N,25072024,3103511865,TV Submitted,PONUMBER,13809255854,19826.0
TV-406650829A-406650830A2232376N,25072024,3103511409,TV Submitted,PONUMBER,13809197619,18972.0
TV-406651355A-406651356A71506996N,25072024,3051641998,TV Submitted,PONUMBER,13809191068,18744.0
TV-406637027A-406637028A2232376N,25072024,3103478488,TV Submitted,PONUMBER,13809199080,19087.0
TV-406637112A-406637113A14942N,25072024,3103478553,TV Submitted,PONUMBER,13807572240,19307.0
TV-406608725A-406608726A9441983N,25072024,3103429074,TV Submitted,PONUMBER,13809255793,19766.0
TV-406608725A-406608726A11650961N,25072024,3103429077,TV Submitted,PONUMBER,13809255793,19766.0
TV-406608853A-406608854A13899281N,25072024,2473059032,TV Submitted,PONUMBER,13809197146,18926.0
TV-406608869A-406608870A19569381N,25072024,3103427906,TV Submitted,PONUMBER,13809208801,19276.0
TV-406608985A-406608986A25947464N,25072024,3103428892,TV Submitted,PONUMBER,13809215525,19364.0
TV-406609233A-406609234A2232376N,25072024,3103430738,TV Submitted,PONUMBER,13809197154,18927.0
TV-406533855A-406533856A11348831N,24072024,3103370506,TV Submitted,PONUMBER,13809255763,19746.0
TV-406533855A-406533856A14942N,24072024,3103370699,TV Submitted,PONUMBER,13809255763,19746.0
TV-406610706A-406610707A8848052N,25072024,3103433184,TV Submitted,PONUMBER,13809255796,19769.0
TV-406651793A-406651794A18007451N,25072024,2938532885,TV Submitted,PONUMBER,13809170606,18503.0
TV-406651845A-406651846A2232376N,25072024,3103513737,TV Submitted,PONUMBER,13809198252,19022.0
TV-406610421A-406610698A8847772N,25072024,3103433839,TV Submitted,PONUMBER,13809255797,19770.0
TV-406610816A-406610881A11654601N,25072024,2800094946,TV Submitted,PONUMBER,13809220752,19415.0
TV-406604828A-406604829A25947464N,25072024,3103419049,TV Submitted,PONUMBER,13809195588,18817.0
TV-406488965A-406488966A9188542N,24072024,3103416122,TV Submitted,PONUMBER,13809186888,18689.0
TV-406681442A-406681449A4436345N,25072024,3103583411,TV Submitted,PONUMBER,13809255922,19892.0
TV-406681480A-406681487A10242181N,25072024,3103582541,TV Submitted,PONUMBER,13809255923,19893.0
TV-406681480A-406681487A4436345N,25072024,3103586450,TV Submitted,PONUMBER,13809255923,19893.0
TV-406682142A-406682143A8847902N,25072024,3103584870,TV Submitted,PONUMBER,13809183221,18648.0
TV-406682307A-406682308A10242181N,25072024,3103584303,TV Submitted,PONUMBER,13809255924,19894.0
TV-406647901A-406647902A14942N,25072024,3103504625,TV Submitted,PONUMBER,13809192792,18768.0
TV-406647901A-406647902A3350975N,25072024,3103504626,TV Submitted,PONUMBER,13809192792,18768.0
TV-406648007A-406648008A9439393N,25072024,3103505834,TV Submitted,PONUMBER,13809255849,19822.0
TV-406643048A-406643049A26590334N,25072024,3039441373,TV Submitted,PONUMBER,13759671563,18777.0
TV-406642425A-406642426A9441983N,25072024,3103490992,TV Submitted,PONUMBER,13809255833,19806.0
TV-406642827A-406642828A8901882N,25072024,2329723464,TV Submitted,PONUMBER,13809213258,19326.0
TV-406643008A-406643009A8848062N,25072024,2745768937,TV Submitted,PONUMBER,13809187962,18703.0
TV-406643182A-406643183A11348831N,25072024,3103492178,TV Submitted,PONUMBER,13809255837,19810.0
TV-406643182A-406643183A11650981N,25072024,3103493465,TV Submitted,PONUMBER,13809255837,19810.0
TV-406641865A-406641866A10242181N,25072024,3103488558,TV Submitted,PONUMBER,13809255831,19804.0
TV-406641865A-406641866A14986921N,25072024,3103489280,TV Submitted,PONUMBER,13809255831,19804.0
TV-406641865A-406641866A19569381N,25072024,3103489281,TV Submitted,PONUMBER,13809255831,19804.0
TV-406655843A-406655844A9439393N,25072024,3051359026,TV Submitted,PONUMBER,13809238331,19610.0
TV-406655712A-406655858A19569371N,25072024,3103525447,TV Submitted,PONUMBER,13809255867,19838.0
TV-406655748A-406655866A10242181N,25072024,3103523587,TV Submitted,PONUMBER,13809255866,19837.0
TV-406656015A-406656092A10242181N,25072024,3103524205,TV Submitted,PONUMBER,13809255868,19839.0
TV-406656099A-406656100A2232376N,25072024,3103524341,TV Submitted,PONUMBER,13809202371,19183.0
TV-406656189A-406656190A3371236N,25072024,3103525325,TV Submitted,PONUMBER,13809255869,19840.0
TV-406644426A-406644434A11650961N,25072024,3103496617,TV Submitted,PONUMBER,13809255840,19813.0
TV-406619517A-406619518A8847212N,25072024,2986010144,TV Submitted,PONUMBER,13809221542,19426.0
TV-406644426A-406644434A14986921N,25072024,3103495459,TV Submitted,PONUMBER,13809255840,19813.0
TV-406644426A-406644434A10426051N,25072024,3103496615,TV Submitted,PONUMBER,13809255840,19813.0
TV-406644426A-406644434A4436345N,25072024,3103496618,TV Submitted,PONUMBER,13809255840,19813.0
TV-406639878A-406639879A18926454N,25072024,3103484558,TV Submitted,PONUMBER,13809227070,19490.0
TV-406644631A-406644632A10242181N,25072024,3103495620,TV Submitted,PONUMBER,13809255841,19814.0
TV-406644631A-406644632A9441983N,25072024,3103496437,TV Submitted,PONUMBER,13809255841,19814.0
TV-406644865A-406644866A8901882N,25072024,2518499821,TV Submitted,PONUMBER,13809204982,19229.0
TV-406645076A-406645077A8847742N,25072024,3103497223,TV Submitted,PONUMBER,13804506831,18754.0
TV-406645221A-406645222A3024336N,25072024,2953674768,TV Submitted,PONUMBER,13809183328,18651.0
TV-406657551A-406657621A9441983N,25072024,3103528668,TV Submitted,PONUMBER,13809255872,19843.0
TV-406657551A-406657621A11650971N,25072024,3103528673,TV Submitted,PONUMBER,13809255872,19843.0
TV-406657770A-406657771A2232376N,25072024,3103528253,TV Submitted,PONUMBER,13809195779,18830.0
TV-406657566A-406657782A11348831N,25072024,3103528166,TV Submitted,PONUMBER,13809255873,19844.0
TV-406641810A-406641811A2232376N,25072024,3103488736,TV Submitted,PONUMBER,13809197914,18998.0
TV-406613923A-406613924A11654671N,25072024,3103441177,TV Submitted,PONUMBER,13809211512,19312.0
TV-406613955A-406614039A11348831N,25072024,3103439794,TV Submitted,PONUMBER,13809255803,19776.0
TV-406614503A-406614504A9187892N,25072024,3103442278,TV Submitted,PONUMBER,13809179429,18599.0
TV-406642419A-406642420A9439413N,25072024,3103491246,TV Submitted,PONUMBER,13809255834,19807.0
TV-406655103A-406655104A71196376N,25072024,2991030388,TV Submitted,PONUMBER,13625911592,18858.0
TV-406655103A-406655104A71196376N,25072024,3103522964,TV Submitted,PONUMBER,13625911592,18858.0
TV-406655218A-406655219A8847692N,25072024,3103523235,TV Submitted,PONUMBER,13809178730,18592.0
TV-406655218A-406655219A9185302N,25072024,3103523245,TV Submitted,PONUMBER,13809178730,18592.0
TV-406655484A-406655485A19569211N,25072024,3103523982,TV Submitted,PONUMBER,13809255864,19835.0
TV-406655543A-406655691A10242181N,25072024,3103523061,TV Submitted,PONUMBER,13809255865,19836.0
TV-406655543A-406655691A11348831N,25072024,3103523064,TV Submitted,PONUMBER,13809255865,19836.0
TV-406641044A-406641045A25947664N,25072024,3103490786,TV Submitted,PONUMBER,13809173263,18526.0
TV-406641199A-406641200A8848052N,25072024,2984292208,TV Submitted,PONUMBER,13809192916,18771.0
TV-406641219A-406641220A2232376N,25072024,3103488085,TV Submitted,PONUMBER,13809197512,18960.0
TV-406661282A-406661283A19569381N,25072024,3103537214,TV Submitted,PONUMBER,13809213121,19325.0
TV-406646929A-406646930A8901882N,25072024,37209263,TV Submitted,PONUMBER,13809172576,18517.0
TV-406646932A-406646933A10426381N,25072024,3083900283,TV Submitted,PONUMBER,13612858158,19139.0
TV-406660767A-406660774A9187902N,25072024,3103537483,TV Submitted,PONUMBER,13809255887,19858.0
TV-406661315A-406661316A14942N,25072024,3103536849,TV Submitted,PONUMBER,13809177160,18570.0
TV-406630969A-406630970A10426051N,25072024,3103461951,TV Submitted,PONUMBER,13809202566,19186.0
TV-406630969A-406630970A13013881N,25072024,3103461953,TV Submitted,PONUMBER,13809202566,19186.0
TV-406631046A-406631057A8848092N,25072024,2779197052,TV Submitted,PONUMBER,13809194884,18788.0
TV-406631072A-406631073A13883621N,25072024,3103462487,TV Submitted,PONUMBER,13809204178,19214.0
TV-406631143A-406631144A8848822N,25072024,2991893317,TV Submitted,PONUMBER,13809203852,19211.0
TV-406631584A-406631585A8901882N,25072024,2767136384,TV Submitted,PONUMBER,13809219305,19406.0
TV-406631584A-406631585A25946604N,25072024,3103464641,TV Submitted,PONUMBER,13809219305,19406.0
TV-406647206A-406647207A19569211N,25072024,3103503222,TV Submitted,PONUMBER,13809178011,18582.0
TV-406647353A-406647354A2386026N,25072024,2866263267,TV Submitted,PONUMBER,13719421742,18627.0
TV-406647404A-406647405A9439393N,25072024,3103504259,TV Submitted,PONUMBER,13809255847,19820.0
TV-406667632A-406667633A12468421N,25072024,3103552005,TV Submitted,PONUMBER,13809255898,19868.0
TV-406635211A-406635212A25947484N,25072024,3103475532,TV Submitted,PONUMBER,13809225466,19462.0
TV-406653394A-406653395A2232376N,25072024,3103517532,TV Submitted,PONUMBER,13809195535,18810.0
TV-406667290A-406667291A2232376N,25072024,3103549250,TV Submitted,PONUMBER,13809195943,18849.0
TV-406668591A-406668611A8848722N,25072024,3103551663,TV Submitted,PONUMBER,13809224452,19458.0
TV-406668591A-406668611A71245896N,25072024,3103551665,TV Submitted,PONUMBER,13809224452,19458.0
TV-406668591A-406668611A9188422N,25072024,3103551671,TV Submitted,PONUMBER,13809224452,19458.0
TV-406504992A-406504996A11348831N,24072024,3103304902,TV Submitted,PONUMBER,13809255688,19741.0
TV-406606517A-406606518A9188422N,25072024,3062037456,TV Submitted,PONUMBER,13809173149,18524.0
TV-406606883A-406606884A2232376N,25072024,3103423958,TV Submitted,PONUMBER,13809197045,18919.0
TV-406607166A-406607167A14986921N,25072024,3103424538,TV Submitted,PONUMBER,13809255789,19762.0
TV-406607219A-406607220A13883621N,25072024,3103425207,TV Submitted,PONUMBER,13809167983,18472.0
TV-406607509A-406607510A9187632N,25072024,3079819450,TV Submitted,PONUMBER,13588696374,19526.0
TV-406607509A-406607510A2386256N,25072024,3103426208,TV Submitted,PONUMBER,13809231050,19526.0
TV-406607513A-406607514A8901882N,25072024,2941823842,TV Submitted,PONUMBER,13809208078,19264.0
TV-406656803A-406656804A9439393N,25072024,3103526197,TV Submitted,PONUMBER,13809255870,19841.0
TV-406656759A-406656760A71795276N,25072024,3103526304,TV Submitted,PONUMBER,13809168108,18473.0
TV-406656803A-406656804A10242181N,25072024,3103525717,TV Submitted,PONUMBER,13809255870,19841.0
TV-406656803A-406656804A3371236N,25072024,3103526189,TV Submitted,PONUMBER,13809255870,19841.0
TV-406636515A-406636516A18007451N,25072024,2893358268,TV Submitted,PONUMBER,13809190126,18732.0
TV-406636558A-406636617A4436345N,25072024,3103478145,TV Submitted,PONUMBER,13809255822,19795.0
TV-406636558A-406636617A19569371N,25072024,3103478147,TV Submitted,PONUMBER,13809255822,19795.0
TV-406657515A-406657516A2232376N,25072024,3103527548,TV Submitted,PONUMBER,13809198563,19040.0
TV-406657551A-406657621A10242181N,25072024,3103527759,TV Submitted,PONUMBER,13809255872,19843.0
TV-406657551A-406657621A14986921N,25072024,3103528663,TV Submitted,PONUMBER,13809255872,19843.0
TV-406657551A-406657621A19569211N,25072024,3103528666,TV Submitted,PONUMBER,13809255872,19843.0
TV-406657566A-406657782A19569371N,25072024,3103529596,TV Submitted,PONUMBER,13809255873,19844.0
TV-406657790A-406657803A14942N,25072024,2840982937,TV Submitted,PONUMBER,13809226557,19479.0
TV-406671524A-406671607A11348831N,25072024,3103556167,TV Submitted,PONUMBER,13809255903,19873.0
TV-406672870A-406672871A10242181N,25072024,3103558185,TV Submitted,PONUMBER,13809255904,19874.0
TV-406613415A-406613416A13899281N,25072024,2551208685,TV Submitted,PONUMBER,13809198783,19066.0
TV-406612578A-406612688A19569211N,25072024,3103438300,TV Submitted,PONUMBER,13809255798,19771.0
TV-406612953A-406612954A9439393N,25072024,3103437715,TV Submitted,PONUMBER,13809255800,19773.0
TV-406613304A-406613305A71315726N,25072024,3103440740,TV Submitted,PONUMBER,13809195044,18790.0
TV-406662127A-406662128A9439413N,25072024,3103538777,TV Submitted,PONUMBER,13809255888,19859.0
TV-406663002A-406663003A11654611N,25072024,3103540458,TV Submitted,PONUMBER,13809212386,19319.0
TV-406681480A-406681487A19569371N,25072024,3103586440,TV Submitted,PONUMBER,13809255923,19893.0
TV-406682142A-406682143A19569211N,25072024,2985551480,TV Submitted,PONUMBER,13809183221,18648.0
TV-406682142A-406682143A3371136N,25072024,3103584872,TV Submitted,PONUMBER,13809183221,18648.0
TV-406683445A-406683452A8848082N,25072024,3103588479,TV Submitted,PONUMBER,13809255925,19895.0
TV-406683445A-406683452A9187902N,25072024,3103588482,TV Submitted,PONUMBER,13809255925,19895.0
TV-406683445A-406683452A4436345N,25072024,3103588484,TV Submitted,PONUMBER,13809255925,19895.0
TV-406663002A-406663003A13899281N,25072024,2792507866,TV Submitted,PONUMBER,13809212386,19319.0
TV-406663054A-406663055A9439253N,25072024,3103540124,TV Submitted,PONUMBER,13809214060,19338.0
TV-406663321A-406663322A9442183N,25072024,2802462756,TV Submitted,PONUMBER,13809194056,18781.0
TV-406667632A-406667633A9439393N,25072024,3103552011,TV Submitted,PONUMBER,13809255898,19868.0
TV-406667637A-406667638A8848092N,25072024,2985802432,TV Submitted,PONUMBER,13809207374,19255.0
TV-406668591A-406668611A8901882N,25072024,2811634964,TV Submitted,PONUMBER,13713954117,19458.0
TV-406668847A-406668848A8901882N,25072024,2521210413,TV Submitted,PONUMBER,13612722222,18760.0
TV-406668591A-406668611A8848062N,25072024,3103551659,TV Submitted,PONUMBER,13713954117,19458.0
TV-406668685A-406668686A13899281N,25072024,2571329843,TV Submitted,PONUMBER,13809195965,18852.0
TV-406646047A-406646048A25946614N,25072024,2648153842,TV Submitted,PONUMBER,13809205362,19233.0
TV-406646047A-406646048A25946614N,25072024,3103500987,TV Submitted,PONUMBER,13809205362,19233.0
TV-406667576A-406667577A2232376N,25072024,3103549930,TV Submitted,PONUMBER,13809195962,18851.0
